node_index,node_label,n_voxel,node_source
58,17Networks_LH_DorsAttnB_PostC_2,2589,Schaefer300
59,17Networks_LH_DorsAttnB_PostC_3,3861,Schaefer300
60,17Networks_LH_DorsAttnB_PostC_4,3080,Schaefer300
61,17Networks_LH_DorsAttnB_PostC_5,4279,Schaefer300
62,17Networks_LH_DorsAttnB_FEF_1,5426,Schaefer300
63,17Networks_LH_DorsAttnB_FEF_2,3270,Schaefer300
64,17Networks_LH_SalVentAttnA_ParOper_1,2398,Schaefer300
65,17Networks_LH_SalVentAttnA_ParOper_2,3419,Schaefer300
66,17Networks_LH_SalVentAttnA_Ins_1,5901,Schaefer300
67,17Networks_LH_SalVentAttnA_Ins_2,2224,Schaefer300
68,17Networks_LH_SalVentAttnA_Ins_3,1830,Schaefer300
69,17Networks_LH_SalVentAttnA_FrOper_1,2469,Schaefer300
70,17Networks_LH_SalVentAttnA_ParMed_1,4095,Schaefer300
71,17Networks_LH_SalVentAttnA_ParMed_2,2755,Schaefer300
72,17Networks_LH_SalVentAttnA_FrMed_1,6322,Schaefer300
73,17Networks_LH_SalVentAttnA_FrMed_2,2574,Schaefer300
74,17Networks_LH_SalVentAttnB_IPL_1,3274,Schaefer300
75,17Networks_LH_SalVentAttnB_PFCl_1,7437,Schaefer300
76,17Networks_LH_SalVentAttnB_PFCl_2,4551,Schaefer300
77,17Networks_LH_SalVentAttnB_Ins_1,1962,Schaefer300
78,17Networks_LH_SalVentAttnB_Ins_2,1580,Schaefer300
79,17Networks_LH_SalVentAttnB_PFCmp_1,4880,Schaefer300
80,17Networks_LH_LimbicB_OFC_1,4396,Schaefer300
81,17Networks_LH_LimbicB_OFC_2,5282,Schaefer300
82,17Networks_LH_LimbicB_OFC_3,5485,Schaefer300
83,17Networks_LH_LimbicB_OFC_4,5729,Schaefer300
84,17Networks_LH_LimbicA_TempPole_1,5476,Schaefer300
85,17Networks_LH_LimbicA_TempPole_2,5737,Schaefer300
86,17Networks_LH_LimbicA_TempPole_3,4441,Schaefer300
87,17Networks_LH_LimbicA_TempPole_4,4376,Schaefer300
88,17Networks_LH_LimbicA_TempPole_5,2836,Schaefer300
89,17Networks_LH_ContA_Temp_1,4624,Schaefer300
90,17Networks_LH_ContA_IPS_1,3250,Schaefer300
91,17Networks_LH_ContA_IPS_2,3061,Schaefer300
92,17Networks_LH_ContA_IPS_3,1371,Schaefer300
93,17Networks_LH_ContA_IPS_4,3103,Schaefer300
94,17Networks_LH_ContA_PFCd_1,1984,Schaefer300
95,17Networks_LH_ContA_PFClv_1,8766,Schaefer300
96,17Networks_LH_ContA_PFCl_1,5302,Schaefer300
97,17Networks_LH_ContA_PFCl_2,4718,Schaefer300
98,17Networks_LH_ContA_PFCl_3,3716,Schaefer300
99,17Networks_LH_ContA_PFCl_4,2502,Schaefer300
100,17Networks_LH_ContA_Cingm_1,1276,Schaefer300
101,17Networks_LH_ContB_Temp_1,4991,Schaefer300
102,17Networks_LH_ContB_IPL_1,3498,Schaefer300
103,17Networks_LH_ContB_IPL_2,1654,Schaefer300
104,17Networks_LH_ContB_PFClv_1,4988,Schaefer300
105,17Networks_LH_ContB_PFClv_2,4570,Schaefer300
106,17Networks_LH_ContB_PFCmp_1,3681,Schaefer300
107,17Networks_LH_ContC_pCun_1,1952,Schaefer300
108,17Networks_LH_ContC_pCun_2,2913,Schaefer300
109,17Networks_LH_ContC_pCun_3,2413,Schaefer300
110,17Networks_LH_ContC_Cingp_1,1604,Schaefer300
111,17Networks_LH_DefaultA_IPL_1,7740,Schaefer300
112,17Networks_LH_DefaultA_PFCd_1,3120,Schaefer300
113,17Networks_LH_DefaultA_PFCd_2,3761,Schaefer300
114,17Networks_LH_DefaultA_pCunPCC_1,1579,Schaefer300
115,17Networks_LH_DefaultA_pCunPCC_2,4397,Schaefer300
116,17Networks_LH_DefaultA_pCunPCC_3,3178,Schaefer300
117,17Networks_LH_DefaultA_pCunPCC_4,1870,Schaefer300
118,17Networks_LH_DefaultA_pCunPCC_5,4613,Schaefer300
119,17Networks_LH_DefaultA_PFCm_1,4603,Schaefer300
120,17Networks_LH_DefaultA_PFCm_2,4924,Schaefer300
121,17Networks_LH_DefaultA_PFCm_3,5301,Schaefer300
122,17Networks_LH_DefaultB_Temp_1,7325,Schaefer300
123,17Networks_LH_DefaultB_Temp_2,9579,Schaefer300
124,17Networks_LH_DefaultB_Temp_3,1766,Schaefer300
125,17Networks_LH_DefaultB_Temp_4,4224,Schaefer300
126,17Networks_LH_DefaultB_IPL_1,3743,Schaefer300
127,17Networks_LH_DefaultB_IPL_2,3058,Schaefer300
128,17Networks_LH_DefaultB_PFCd_1,5142,Schaefer300
129,17Networks_LH_DefaultB_PFCd_2,7281,Schaefer300
130,17Networks_LH_DefaultB_PFCd_3,4584,Schaefer300
131,17Networks_LH_DefaultB_PFCd_4,3219,Schaefer300
132,17Networks_LH_DefaultB_PFCd_5,3842,Schaefer300
133,17Networks_LH_DefaultB_PFCl_1,4904,Schaefer300
134,17Networks_LH_DefaultB_PFCl_2,3354,Schaefer300
135,17Networks_LH_DefaultB_PFCv_1,4556,Schaefer300
136,17Networks_LH_DefaultB_PFCv_2,3682,Schaefer300
137,17Networks_LH_DefaultB_PFCv_3,2815,Schaefer300
138,17Networks_LH_DefaultB_PFCv_4,3612,Schaefer300
139,17Networks_LH_DefaultB_PFCv_5,4279,Schaefer300
140,17Networks_LH_DefaultC_IPL_1,5023,Schaefer300
141,17Networks_LH_DefaultC_Rsp_1,1927,Schaefer300
142,17Networks_LH_DefaultC_Rsp_2,2229,Schaefer300
143,17Networks_LH_DefaultC_PHC_1,2213,Schaefer300
144,17Networks_LH_DefaultC_PHC_2,4100,Schaefer300
145,17Networks_LH_DefaultC_PHC_3,949,Schaefer300
146,17Networks_LH_TempPar_1,3284,Schaefer300
147,17Networks_LH_TempPar_2,3167,Schaefer300
148,17Networks_LH_TempPar_3,2383,Schaefer300
149,17Networks_LH_TempPar_4,4142,Schaefer300
150,17Networks_LH_TempPar_5,2964,Schaefer300
151,17Networks_RH_VisCent_ExStr_1,5398,Schaefer300
152,17Networks_RH_VisCent_ExStr_2,4416,Schaefer300
153,17Networks_RH_VisCent_ExStr_3,6774,Schaefer300
154,17Networks_RH_VisCent_ExStr_4,3989,Schaefer300
155,17Networks_RH_VisCent_ExStr_5,2965,Schaefer300
156,17Networks_RH_VisCent_ExStr_6,6740,Schaefer300
157,17Networks_RH_VisCent_Striate_1,3201,Schaefer300
158,17Networks_RH_VisCent_ExStr_7,3883,Schaefer300
159,17Networks_RH_VisCent_ExStr_8,2991,Schaefer300
160,17Networks_RH_VisCent_ExStr_9,5101,Schaefer300
161,17Networks_RH_VisCent_ExStr_10,4963,Schaefer300
162,17Networks_RH_VisPeri_ExStrInf_1,947,Schaefer300
163,17Networks_RH_VisPeri_ExStrInf_2,2807,Schaefer300
164,17Networks_RH_VisPeri_ExStrInf_3,2758,Schaefer300
165,17Networks_RH_VisPeri_ExStrInf_4,2397,Schaefer300
166,17Networks_RH_VisPeri_StriCal_1,5608,Schaefer300
167,17Networks_RH_VisPeri_StriCal_2,3198,Schaefer300
168,17Networks_RH_VisPeri_ExStrSup_1,5674,Schaefer300
169,17Networks_RH_VisPeri_ExStrSup_2,4690,Schaefer300
170,17Networks_RH_VisPeri_ExStrSup_3,3401,Schaefer300
171,17Networks_RH_SomMotA_1,1428,Schaefer300
172,17Networks_RH_SomMotA_2,2115,Schaefer300
173,17Networks_RH_SomMotA_3,2893,Schaefer300
174,17Networks_RH_SomMotA_4,3334,Schaefer300
175,17Networks_RH_SomMotA_5,3014,Schaefer300
176,17Networks_RH_SomMotA_6,1812,Schaefer300
177,17Networks_RH_SomMotA_7,3559,Schaefer300
178,17Networks_RH_SomMotA_8,1321,Schaefer300
179,17Networks_RH_SomMotA_9,4635,Schaefer300
180,17Networks_RH_SomMotA_10,1337,Schaefer300
181,17Networks_RH_SomMotA_11,1407,Schaefer300
182,17Networks_RH_SomMotA_12,1186,Schaefer300
183,17Networks_RH_SomMotA_13,3475,Schaefer300
184,17Networks_RH_SomMotA_14,1439,Schaefer300
185,17Networks_RH_SomMotA_15,1663,Schaefer300
186,17Networks_RH_SomMotB_Aud_1,6365,Schaefer300
187,17Networks_RH_SomMotB_S2_1,1102,Schaefer300
188,17Networks_RH_SomMotB_S2_2,2010,Schaefer300
189,17Networks_RH_SomMotB_Aud_2,2897,Schaefer300
190,17Networks_RH_SomMotB_S2_3,2348,Schaefer300
191,17Networks_RH_SomMotB_S2_4,2248,Schaefer300
192,17Networks_RH_SomMotB_S2_5,3125,Schaefer300
193,17Networks_RH_SomMotB_Cent_1,4045,Schaefer300
194,17Networks_RH_SomMotB_Cent_2,2721,Schaefer300
195,17Networks_RH_DorsAttnA_TempOcc_1,8676,Schaefer300
196,17Networks_RH_DorsAttnA_ParOcc_1,6157,Schaefer300
197,17Networks_RH_DorsAttnA_ParOcc_2,3172,Schaefer300
198,17Networks_RH_DorsAttnA_ParOcc_3,2905,Schaefer300
199,17Networks_RH_DorsAttnA_SPL_1,4260,Schaefer300
200,17Networks_RH_DorsAttnA_SPL_2,4305,Schaefer300
201,17Networks_RH_DorsAttnA_SPL_3,4695,Schaefer300
202,17Networks_RH_DorsAttnA_SPL_4,3996,Schaefer300
203,17Networks_RH_DorsAttnB_PostC_1,2148,Schaefer300
204,17Networks_RH_DorsAttnB_PostC_2,2177,Schaefer300
205,17Networks_RH_DorsAttnB_PostC_3,2308,Schaefer300
206,17Networks_RH_DorsAttnB_PostC_4,2607,Schaefer300
207,17Networks_RH_DorsAttnB_PostC_5,5929,Schaefer300
208,17Networks_RH_DorsAttnB_PostC_6,4459,Schaefer300
209,17Networks_RH_DorsAttnB_FEF_1,4083,Schaefer300
210,17Networks_RH_DorsAttnB_FEF_2,2658,Schaefer300
211,17Networks_RH_SalVentAttnA_ParOper_1,2565,Schaefer300
212,17Networks_RH_SalVentAttnA_ParOper_2,2100,Schaefer300
213,17Networks_RH_SalVentAttnA_ParOper_3,2923,Schaefer300
214,17Networks_RH_SalVentAttnA_ParOper_4,2364,Schaefer300
215,17Networks_RH_SalVentAttnA_PrC_1,3406,Schaefer300
216,17Networks_RH_SalVentAttnA_Ins_1,1992,Schaefer300
217,17Networks_RH_SalVentAttnA_Ins_2,2952,Schaefer300
218,17Networks_RH_SalVentAttnA_Ins_3,3375,Schaefer300
219,17Networks_RH_SalVentAttnA_FrOper_1,2917,Schaefer300
220,17Networks_RH_SalVentAttnA_FrMed_1,6401,Schaefer300
221,17Networks_RH_SalVentAttnA_ParMed_1,2832,Schaefer300
222,17Networks_RH_SalVentAttnA_ParMed_2,2866,Schaefer300
223,17Networks_RH_SalVentAttnA_ParMed_3,2082,Schaefer300
224,17Networks_RH_SalVentAttnA_FrMed_2,3398,Schaefer300
225,17Networks_RH_SalVentAttnA_FrMed_3,1924,Schaefer300
226,17Networks_RH_SalVentAttnB_IPL_1,3169,Schaefer300
227,17Networks_RH_SalVentAttnB_PFClv_1,6705,Schaefer300
228,17Networks_RH_SalVentAttnB_PFCl_1,4281,Schaefer300
229,17Networks_RH_SalVentAttnB_PFCl_2,4646,Schaefer300
230,17Networks_RH_SalVentAttnB_Ins_1,1876,Schaefer300
231,17Networks_RH_SalVentAttnB_Ins_2,4764,Schaefer300
232,17Networks_RH_SalVentAttnB_PFCmp_1,5419,Schaefer300
233,17Networks_RH_SalVentAttnB_PFCmp_2,2956,Schaefer300
234,17Networks_RH_LimbicB_OFC_1,3696,Schaefer300
235,17Networks_RH_LimbicB_OFC_2,4089,Schaefer300
236,17Networks_RH_LimbicB_OFC_3,3129,Schaefer300
237,17Networks_RH_LimbicB_OFC_4,3900,Schaefer300
238,17Networks_RH_LimbicB_OFC_5,3715,Schaefer300
239,17Networks_RH_LimbicA_TempPole_1,5281,Schaefer300
240,17Networks_RH_LimbicA_TempPole_2,6426,Schaefer300
241,17Networks_RH_LimbicA_TempPole_3,3848,Schaefer300
242,17Networks_RH_LimbicA_TempPole_4,4965,Schaefer300
243,17Networks_RH_LimbicA_TempPole_5,4809,Schaefer300
244,17Networks_RH_LimbicA_TempPole_6,3782,Schaefer300
245,17Networks_RH_ContA_Temp_1,3232,Schaefer300
246,17Networks_RH_ContA_IPS_1,3433,Schaefer300
247,17Networks_RH_ContA_IPS_2,1618,Schaefer300
248,17Networks_RH_ContA_IPS_3,2705,Schaefer300
249,17Networks_RH_ContA_PFCd_1,4173,Schaefer300
250,17Networks_RH_ContA_PFCl_1,3376,Schaefer300
251,17Networks_RH_ContA_PFCl_2,4556,Schaefer300
252,17Networks_RH_ContA_PFCl_3,3523,Schaefer300
253,17Networks_RH_ContA_PFCl_4,3875,Schaefer300
254,17Networks_RH_ContA_Cingm_1,1231,Schaefer300
255,17Networks_RH_ContB_Temp_1,7872,Schaefer300
256,17Networks_RH_ContB_IPL_1,4806,Schaefer300
257,17Networks_RH_ContB_IPL_2,2554,Schaefer300
258,17Networks_RH_ContB_IPL_3,3289,Schaefer300
259,17Networks_RH_ContB_PFCld_1,3337,Schaefer300
260,17Networks_RH_ContB_PFCld_2,9525,Schaefer300
261,17Networks_RH_ContB_PFCld_3,2736,Schaefer300
262,17Networks_RH_ContB_PFClv_1,4789,Schaefer300
263,17Networks_RH_ContB_PFClv_2,4770,Schaefer300
264,17Networks_RH_ContB_PFClv_3,4277,Schaefer300
265,17Networks_RH_ContB_PFClv_4,5188,Schaefer300
266,17Networks_RH_ContB_PFCmp_1,4009,Schaefer300
267,17Networks_RH_ContC_pCun_1,3922,Schaefer300
268,17Networks_RH_ContC_pCun_2,1956,Schaefer300
269,17Networks_RH_ContC_pCun_3,2398,Schaefer300
270,17Networks_RH_ContC_Cingp_1,1961,Schaefer300
271,17Networks_RH_DefaultA_Temp_1,6535,Schaefer300
272,17Networks_RH_DefaultA_IPL_1,3837,Schaefer300
273,17Networks_RH_DefaultA_IPL_2,3828,Schaefer300
274,17Networks_RH_DefaultA_PFCd_1,5387,Schaefer300
275,17Networks_RH_DefaultA_pCunPCC_1,2728,Schaefer300
276,17Networks_RH_DefaultA_pCunPCC_2,3464,Schaefer300
277,17Networks_RH_DefaultA_pCunPCC_3,2489,Schaefer300
278,17Networks_RH_DefaultA_PFCm_1,4953,Schaefer300
279,17Networks_RH_DefaultA_PFCm_2,4577,Schaefer300
280,17Networks_RH_DefaultA_PFCm_3,4175,Schaefer300
281,17Networks_RH_DefaultA_PFCm_4,7150,Schaefer300
282,17Networks_RH_DefaultA_PFCm_5,1380,Schaefer300
283,17Networks_RH_DefaultB_Temp_1,3832,Schaefer300
284,17Networks_RH_DefaultB_AntTemp_1,7243,Schaefer300
285,17Networks_RH_DefaultB_PFCd_1,6051,Schaefer300
286,17Networks_RH_DefaultB_PFCd_2,4558,Schaefer300
287,17Networks_RH_DefaultB_PFCv_1,3184,Schaefer300
288,17Networks_RH_DefaultB_PFCv_2,2992,Schaefer300
289,17Networks_RH_DefaultB_PFCv_3,4273,Schaefer300
290,17Networks_RH_DefaultC_IPL_1,6072,Schaefer300
291,17Networks_RH_DefaultC_Rsp_1,2272,Schaefer300
292,17Networks_RH_DefaultC_Rsp_2,2117,Schaefer300
293,17Networks_RH_DefaultC_PHC_1,4296,Schaefer300
294,17Networks_RH_TempPar_1,3854,Schaefer300
295,17Networks_RH_TempPar_2,1275,Schaefer300
296,17Networks_RH_TempPar_3,3383,Schaefer300
297,17Networks_RH_TempPar_4,2996,Schaefer300
298,17Networks_RH_TempPar_5,3586,Schaefer300
299,17Networks_RH_TempPar_6,2134,Schaefer300
300,17Networks_RH_TempPar_7,2300,Schaefer300
