node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_Striate_1,291,Schaefer600
2,17Networks_LH_VisCent_Striate_2,174,Schaefer600
3,17Networks_LH_VisCent_Striate_3,200,Schaefer600
4,17Networks_LH_VisCent_ExStr_1,299,Schaefer600
5,17Networks_LH_VisCent_ExStr_2,231,Schaefer600
6,17Networks_LH_VisCent_ExStr_3,297,Schaefer600
7,17Networks_LH_VisCent_ExStr_4,356,Schaefer600
8,17Networks_LH_VisCent_ExStr_5,233,Schaefer600
9,17Networks_LH_VisCent_ExStr_6,373,Schaefer600
10,17Networks_LH_VisCent_ExStr_7,193,Schaefer600
11,17Networks_LH_VisCent_ExStr_8,511,Schaefer600
12,17Networks_LH_VisCent_ExStr_9,282,Schaefer600
13,17Networks_LH_VisCent_ExStr_10,333,Schaefer600
14,17Networks_LH_VisCent_ExStr_11,337,Schaefer600
15,17Networks_LH_VisCent_ExStr_12,301,Schaefer600
16,17Networks_LH_VisCent_ExStr_13,376,Schaefer600
17,17Networks_LH_VisCent_ExStr_14,199,Schaefer600
18,17Networks_LH_VisCent_ExStr_15,325,Schaefer600
19,17Networks_LH_VisCent_ExStr_16,201,Schaefer600
20,17Networks_LH_VisCent_ExStr_17,210,Schaefer600
21,17Networks_LH_VisPeri_StriCal_1,48,Schaefer600
22,17Networks_LH_VisPeri_StriCal_2,23,Schaefer600
23,17Networks_LH_VisPeri_StriCal_3,257,Schaefer600
24,17Networks_LH_VisPeri_StriCal_4,455,Schaefer600
25,17Networks_LH_VisPeri_StriCal_5,207,Schaefer600
26,17Networks_LH_VisPeri_ExStrInf_1,169,Schaefer600
27,17Networks_LH_VisPeri_ExStrInf_2,237,Schaefer600
28,17Networks_LH_VisPeri_ExStrInf_3,276,Schaefer600
29,17Networks_LH_VisPeri_ExStrInf_4,97,Schaefer600
30,17Networks_LH_VisPeri_ExStrInf_5,146,Schaefer600
31,17Networks_LH_VisPeri_ExStrSup_1,257,Schaefer600
32,17Networks_LH_VisPeri_ExStrSup_2,69,Schaefer600
33,17Networks_LH_VisPeri_ExStrSup_3,77,Schaefer600
34,17Networks_LH_VisPeri_ExStrSup_4,441,Schaefer600
35,17Networks_LH_VisPeri_ExStrSup_5,175,Schaefer600
36,17Networks_LH_VisPeri_ExStrSup_6,218,Schaefer600
37,17Networks_LH_VisPeri_ExStrSup_7,215,Schaefer600
38,17Networks_LH_SomMotA_1,97,Schaefer600
39,17Networks_LH_SomMotA_2,147,Schaefer600
40,17Networks_LH_SomMotA_3,216,Schaefer600
41,17Networks_LH_SomMotA_4,168,Schaefer600
42,17Networks_LH_SomMotA_5,175,Schaefer600
43,17Networks_LH_SomMotA_6,311,Schaefer600
44,17Networks_LH_SomMotA_7,69,Schaefer600
45,17Networks_LH_SomMotA_8,125,Schaefer600
46,17Networks_LH_SomMotA_9,227,Schaefer600
47,17Networks_LH_SomMotA_10,577,Schaefer600
48,17Networks_LH_SomMotA_11,215,Schaefer600
49,17Networks_LH_SomMotA_12,100,Schaefer600
50,17Networks_LH_SomMotA_13,328,Schaefer600
51,17Networks_LH_SomMotA_14,196,Schaefer600
52,17Networks_LH_SomMotA_15,79,Schaefer600
53,17Networks_LH_SomMotA_16,279,Schaefer600
54,17Networks_LH_SomMotA_17,218,Schaefer600
55,17Networks_LH_SomMotA_18,106,Schaefer600
56,17Networks_LH_SomMotA_19,149,Schaefer600
57,17Networks_LH_SomMotA_20,174,Schaefer600
58,17Networks_LH_SomMotA_21,255,Schaefer600
59,17Networks_LH_SomMotA_22,206,Schaefer600
60,17Networks_LH_SomMotA_23,216,Schaefer600
61,17Networks_LH_SomMotA_24,163,Schaefer600
62,17Networks_LH_SomMotA_25,186,Schaefer600
63,17Networks_LH_SomMotA_26,290,Schaefer600
64,17Networks_LH_SomMotA_27,154,Schaefer600
65,17Networks_LH_SomMotA_28,176,Schaefer600
66,17Networks_LH_SomMotA_29,97,Schaefer600
67,17Networks_LH_SomMotB_Cent_1,163,Schaefer600
68,17Networks_LH_SomMotB_Cent_2,165,Schaefer600
69,17Networks_LH_SomMotB_Cent_3,196,Schaefer600
70,17Networks_LH_SomMotB_Cent_4,292,Schaefer600
