node_index,node_label,n_voxel,node_source
100,17Networks_LH_DorsAttnB_FEF_3,2031,Schaefer500
101,17Networks_LH_SalVentAttnA_ParOper_1,1285,Schaefer500
102,17Networks_LH_SalVentAttnA_ParOper_2,2601,Schaefer500
103,17Networks_LH_SalVentAttnA_ParOper_3,1884,Schaefer500
104,17Networks_LH_SalVentAttnA_ParOper_4,1886,Schaefer500
105,17Networks_LH_SalVentAttnA_FrOper_1,1359,Schaefer500
106,17Networks_LH_SalVentAttnA_FrOper_2,2125,Schaefer500
107,17Networks_LH_SalVentAttnA_FrOper_3,2876,Schaefer500
108,17Networks_LH_SalVentAttnA_Ins_1,3650,Schaefer500
109,17Networks_LH_SalVentAttnA_Ins_2,1815,Schaefer500
110,17Networks_LH_SalVentAttnA_Ins_3,928,Schaefer500
111,17Networks_LH_SalVentAttnA_Ins_4,2049,Schaefer500
112,17Networks_LH_SalVentAttnA_ParMed_1,1167,Schaefer500
113,17Networks_LH_SalVentAttnA_ParMed_2,1108,Schaefer500
114,17Networks_LH_SalVentAttnA_ParMed_3,1233,Schaefer500
115,17Networks_LH_SalVentAttnA_ParMed_4,1227,Schaefer500
116,17Networks_LH_SalVentAttnA_ParMed_5,1966,Schaefer500
117,17Networks_LH_SalVentAttnA_FrMed_1,3098,Schaefer500
118,17Networks_LH_SalVentAttnA_FrMed_2,2501,Schaefer500
119,17Networks_LH_SalVentAttnA_FrMed_3,1752,Schaefer500
120,17Networks_LH_SalVentAttnA_FrMed_4,863,Schaefer500
121,17Networks_LH_SalVentAttnA_FrMed_5,1905,Schaefer500
122,17Networks_LH_SalVentAttnB_IPL_1,1449,Schaefer500
123,17Networks_LH_SalVentAttnB_PFCl_1,3553,Schaefer500
124,17Networks_LH_SalVentAttnB_PFCl_2,5139,Schaefer500
125,17Networks_LH_SalVentAttnB_PFCl_3,2848,Schaefer500
126,17Networks_LH_SalVentAttnB_Ins_1,1318,Schaefer500
127,17Networks_LH_SalVentAttnB_Ins_2,1496,Schaefer500
128,17Networks_LH_SalVentAttnB_Ins_3,1317,Schaefer500
129,17Networks_LH_SalVentAttnB_PFCmp_1,661,Schaefer500
130,17Networks_LH_SalVentAttnB_PFCmp_2,510,Schaefer500
131,17Networks_LH_SalVentAttnB_PFCmp_3,3112,Schaefer500
132,17Networks_LH_SalVentAttnB_PFCmp_4,1198,Schaefer500
133,17Networks_LH_LimbicB_OFC_1,2483,Schaefer500
134,17Networks_LH_LimbicB_OFC_2,4218,Schaefer500
135,17Networks_LH_LimbicB_OFC_3,2479,Schaefer500
136,17Networks_LH_LimbicB_OFC_4,3079,Schaefer500
137,17Networks_LH_LimbicB_OFC_5,2853,Schaefer500
138,17Networks_LH_LimbicB_OFC_6,3503,Schaefer500
139,17Networks_LH_LimbicA_TempPole_1,3872,Schaefer500
140,17Networks_LH_LimbicA_TempPole_2,2688,Schaefer500
141,17Networks_LH_LimbicA_TempPole_3,2265,Schaefer500
142,17Networks_LH_LimbicA_TempPole_4,2632,Schaefer500
143,17Networks_LH_LimbicA_TempPole_5,3800,Schaefer500
144,17Networks_LH_LimbicA_TempPole_6,3081,Schaefer500
145,17Networks_LH_LimbicA_TempPole_7,1193,Schaefer500
146,17Networks_LH_LimbicA_TempPole_8,3327,Schaefer500
147,17Networks_LH_LimbicA_TempPole_9,1307,Schaefer500
148,17Networks_LH_LimbicA_TempPole_10,1983,Schaefer500
149,17Networks_LH_ContA_Temp_1,3927,Schaefer500
150,17Networks_LH_ContA_IPS_1,1700,Schaefer500
151,17Networks_LH_ContA_IPS_2,1049,Schaefer500
152,17Networks_LH_ContA_IPS_3,1169,Schaefer500
153,17Networks_LH_ContA_IPS_4,2383,Schaefer500
154,17Networks_LH_ContA_IPS_5,1432,Schaefer500
155,17Networks_LH_ContA_IPS_6,1540,Schaefer500
156,17Networks_LH_ContA_IPS_7,1395,Schaefer500
157,17Networks_LH_ContA_IPS_8,1319,Schaefer500
158,17Networks_LH_ContA_PFCd_1,1588,Schaefer500
159,17Networks_LH_ContA_PFCd_2,1740,Schaefer500
160,17Networks_LH_ContA_PFCl_1,4030,Schaefer500
161,17Networks_LH_ContA_PFCl_2,2210,Schaefer500
162,17Networks_LH_ContA_PFCl_3,1448,Schaefer500
163,17Networks_LH_ContA_PFCl_4,1729,Schaefer500
164,17Networks_LH_ContA_PFCl_5,2434,Schaefer500
165,17Networks_LH_ContA_PFClv_1,3912,Schaefer500
166,17Networks_LH_ContA_Cingm_1,753,Schaefer500
167,17Networks_LH_ContB_Temp_1,4563,Schaefer500
168,17Networks_LH_ContB_IPL_1,2448,Schaefer500
169,17Networks_LH_ContB_IPL_2,1036,Schaefer500
170,17Networks_LH_ContB_PFCd_1,1872,Schaefer500
171,17Networks_LH_ContB_PFCd_2,1724,Schaefer500
172,17Networks_LH_ContB_PFCl_1,2265,Schaefer500
173,17Networks_LH_ContB_PFClv_1,3293,Schaefer500
174,17Networks_LH_ContB_PFClv_2,2242,Schaefer500
175,17Networks_LH_ContB_PFClv_3,3636,Schaefer500
176,17Networks_LH_ContB_PFClv_4,3078,Schaefer500
177,17Networks_LH_ContB_PFCmp_1,2889,Schaefer500
178,17Networks_LH_ContC_pCun_1,1487,Schaefer500
179,17Networks_LH_ContC_pCun_2,2149,Schaefer500
180,17Networks_LH_ContC_pCun_3,1240,Schaefer500
181,17Networks_LH_ContC_pCun_4,1400,Schaefer500
182,17Networks_LH_ContC_Cingp_1,544,Schaefer500
183,17Networks_LH_ContC_Cingp_2,789,Schaefer500
184,17Networks_LH_DefaultA_IPL_1,1875,Schaefer500
185,17Networks_LH_DefaultA_IPL_2,2977,Schaefer500
186,17Networks_LH_DefaultA_IPL_3,3095,Schaefer500
187,17Networks_LH_DefaultA_IPL_4,2866,Schaefer500
188,17Networks_LH_DefaultA_PFCd_1,1509,Schaefer500
189,17Networks_LH_DefaultA_PFCd_2,1887,Schaefer500
190,17Networks_LH_DefaultA_PFCd_3,2266,Schaefer500
191,17Networks_LH_DefaultA_pCunPCC_1,532,Schaefer500
192,17Networks_LH_DefaultA_pCunPCC_2,1625,Schaefer500
193,17Networks_LH_DefaultA_pCunPCC_3,2821,Schaefer500
194,17Networks_LH_DefaultA_pCunPCC_4,2052,Schaefer500
195,17Networks_LH_DefaultA_pCunPCC_5,1532,Schaefer500
196,17Networks_LH_DefaultA_pCunPCC_6,1548,Schaefer500
197,17Networks_LH_DefaultA_pCunPCC_7,1496,Schaefer500
198,17Networks_LH_DefaultA_pCunPCC_8,2840,Schaefer500
199,17Networks_LH_DefaultA_PFCm_1,2820,Schaefer500
200,17Networks_LH_DefaultA_PFCm_2,3782,Schaefer500
201,17Networks_LH_DefaultA_PFCm_3,3449,Schaefer500
202,17Networks_LH_DefaultA_PFCm_4,1763,Schaefer500
203,17Networks_LH_DefaultA_PFCm_5,3078,Schaefer500
204,17Networks_LH_DefaultA_PFCm_6,825,Schaefer500
205,17Networks_LH_DefaultA_PFCm_7,2869,Schaefer500
206,17Networks_LH_DefaultB_Temp_1,5510,Schaefer500
207,17Networks_LH_DefaultB_Temp_2,3647,Schaefer500
208,17Networks_LH_DefaultB_Temp_3,4454,Schaefer500
209,17Networks_LH_DefaultB_Temp_4,3289,Schaefer500
210,17Networks_LH_DefaultB_Temp_5,3027,Schaefer500
211,17Networks_LH_DefaultB_Temp_6,1883,Schaefer500
212,17Networks_LH_DefaultB_IPL_1,3020,Schaefer500
213,17Networks_LH_DefaultB_IPL_2,2164,Schaefer500
214,17Networks_LH_DefaultB_PFCd_1,2538,Schaefer500
215,17Networks_LH_DefaultB_PFCd_2,2992,Schaefer500
216,17Networks_LH_DefaultB_PFCd_3,3261,Schaefer500
217,17Networks_LH_DefaultB_PFCd_4,3521,Schaefer500
218,17Networks_LH_DefaultB_PFCd_5,2155,Schaefer500
219,17Networks_LH_DefaultB_PFCd_6,2575,Schaefer500
220,17Networks_LH_DefaultB_PFCd_7,2593,Schaefer500
221,17Networks_LH_DefaultB_PFCl_1,4312,Schaefer500
222,17Networks_LH_DefaultB_PFCl_2,3099,Schaefer500
223,17Networks_LH_DefaultB_PFCv_1,913,Schaefer500
224,17Networks_LH_DefaultB_PFCv_2,1443,Schaefer500
