node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_ExStr_1,309,Schaefer400
2,17Networks_LH_VisCent_ExStr_2,426,Schaefer400
3,17Networks_LH_VisCent_ExStr_3,357,Schaefer400
4,17Networks_LH_VisCent_ExStr_4,320,Schaefer400
5,17Networks_LH_VisCent_ExStr_5,531,Schaefer400
6,17Networks_LH_VisCent_ExStr_6,390,Schaefer400
7,17Networks_LH_VisCent_Striate_1,522,Schaefer400
8,17Networks_LH_VisCent_ExStr_7,495,Schaefer400
9,17Networks_LH_VisCent_ExStr_8,657,Schaefer400
10,17Networks_LH_VisCent_ExStr_9,626,Schaefer400
11,17Networks_LH_VisCent_ExStr_10,631,Schaefer400
12,17Networks_LH_VisCent_ExStr_11,352,Schaefer400
13,17Networks_LH_VisPeri_ExStrInf_1,401,Schaefer400
14,17Networks_LH_VisPeri_ExStrInf_2,261,Schaefer400
15,17Networks_LH_VisPeri_ExStrInf_3,308,Schaefer400
16,17Networks_LH_VisPeri_ExStrInf_4,119,Schaefer400
17,17Networks_LH_VisPeri_ExStrInf_5,194,Schaefer400
18,17Networks_LH_VisPeri_StriCal_1,444,Schaefer400
19,17Networks_LH_VisPeri_StriCal_2,542,Schaefer400
20,17Networks_LH_VisPeri_ExStrSup_1,279,Schaefer400
21,17Networks_LH_VisPeri_ExStrSup_2,471,Schaefer400
22,17Networks_LH_VisPeri_ExStrSup_3,292,Schaefer400
23,17Networks_LH_VisPeri_ExStrSup_4,322,Schaefer400
24,17Networks_LH_VisPeri_ExStrSup_5,250,Schaefer400
25,17Networks_LH_SomMotA_1,339,Schaefer400
26,17Networks_LH_SomMotA_2,216,Schaefer400
27,17Networks_LH_SomMotA_3,243,Schaefer400
28,17Networks_LH_SomMotA_4,367,Schaefer400
29,17Networks_LH_SomMotA_5,136,Schaefer400
30,17Networks_LH_SomMotA_6,138,Schaefer400
31,17Networks_LH_SomMotA_7,242,Schaefer400
32,17Networks_LH_SomMotA_8,277,Schaefer400
33,17Networks_LH_SomMotA_9,575,Schaefer400
34,17Networks_LH_SomMotA_10,278,Schaefer400
35,17Networks_LH_SomMotA_11,307,Schaefer400
36,17Networks_LH_SomMotA_12,401,Schaefer400
37,17Networks_LH_SomMotA_13,177,Schaefer400
38,17Networks_LH_SomMotA_14,314,Schaefer400
39,17Networks_LH_SomMotA_15,423,Schaefer400
40,17Networks_LH_SomMotA_16,254,Schaefer400
41,17Networks_LH_SomMotA_17,314,Schaefer400
42,17Networks_LH_SomMotA_18,294,Schaefer400
43,17Networks_LH_SomMotA_19,144,Schaefer400
44,17Networks_LH_SomMotB_Aud_1,435,Schaefer400
45,17Networks_LH_SomMotB_Aud_2,679,Schaefer400
46,17Networks_LH_SomMotB_Ins_1,213,Schaefer400
47,17Networks_LH_SomMotB_S2_1,303,Schaefer400
48,17Networks_LH_SomMotB_S2_2,189,Schaefer400
49,17Networks_LH_SomMotB_Aud_3,351,Schaefer400
50,17Networks_LH_SomMotB_Aud_4,235,Schaefer400
51,17Networks_LH_SomMotB_S2_3,293,Schaefer400
52,17Networks_LH_SomMotB_S2_4,340,Schaefer400
53,17Networks_LH_SomMotB_S2_5,247,Schaefer400
54,17Networks_LH_SomMotB_S2_6,297,Schaefer400
55,17Networks_LH_SomMotB_Cent_1,347,Schaefer400
56,17Networks_LH_SomMotB_Cent_2,256,Schaefer400
57,17Networks_LH_SomMotB_Cent_3,193,Schaefer400
58,17Networks_LH_SomMotB_Cent_4,302,Schaefer400
59,17Networks_LH_SomMotB_Cent_5,202,Schaefer400
60,17Networks_LH_DorsAttnA_TempOcc_1,363,Schaefer400
61,17Networks_LH_DorsAttnA_TempOcc_2,347,Schaefer400
62,17Networks_LH_DorsAttnA_TempOcc_3,612,Schaefer400
63,17Networks_LH_DorsAttnA_TempOcc_4,457,Schaefer400
64,17Networks_LH_DorsAttnA_ParOcc_1,377,Schaefer400
65,17Networks_LH_DorsAttnA_ParOcc_2,221,Schaefer400
66,17Networks_LH_DorsAttnA_SPL_1,158,Schaefer400
67,17Networks_LH_DorsAttnA_SPL_2,259,Schaefer400
68,17Networks_LH_DorsAttnA_SPL_3,250,Schaefer400
69,17Networks_LH_DorsAttnA_SPL_4,158,Schaefer400
70,17Networks_LH_DorsAttnA_SPL_5,209,Schaefer400
71,17Networks_LH_DorsAttnA_SPL_6,394,Schaefer400
72,17Networks_LH_DorsAttnA_SPL_7,211,Schaefer400
73,17Networks_LH_DorsAttnB_PostC_1,537,Schaefer400
74,17Networks_LH_DorsAttnB_PostC_2,223,Schaefer400
75,17Networks_LH_DorsAttnB_PostC_3,312,Schaefer400
76,17Networks_LH_DorsAttnB_PostC_4,207,Schaefer400
77,17Networks_LH_DorsAttnB_PostC_5,285,Schaefer400
78,17Networks_LH_DorsAttnB_PostC_6,360,Schaefer400
79,17Networks_LH_DorsAttnB_PostC_7,309,Schaefer400
80,17Networks_LH_DorsAttnB_PostC_8,389,Schaefer400
81,17Networks_LH_DorsAttnB_PostC_9,133,Schaefer400
82,17Networks_LH_DorsAttnB_FEF_1,309,Schaefer400
83,17Networks_LH_DorsAttnB_FEF_2,354,Schaefer400
84,17Networks_LH_DorsAttnB_FEF_3,187,Schaefer400
85,17Networks_LH_DorsAttnB_PrCv_1,269,Schaefer400
86,17Networks_LH_SalVentAttnA_ParOper_1,418,Schaefer400
87,17Networks_LH_SalVentAttnA_ParOper_2,307,Schaefer400
88,17Networks_LH_SalVentAttnA_ParOper_3,348,Schaefer400
89,17Networks_LH_SalVentAttnA_Ins_1,481,Schaefer400
90,17Networks_LH_SalVentAttnA_Ins_2,248,Schaefer400
91,17Networks_LH_SalVentAttnA_Ins_3,262,Schaefer400
92,17Networks_LH_SalVentAttnA_Ins_4,164,Schaefer400
93,17Networks_LH_SalVentAttnA_FrOper_1,276,Schaefer400
94,17Networks_LH_SalVentAttnA_FrOper_2,380,Schaefer400
95,17Networks_LH_SalVentAttnA_ParMed_1,305,Schaefer400
96,17Networks_LH_SalVentAttnA_ParMed_2,171,Schaefer400
97,17Networks_LH_SalVentAttnA_ParMed_3,259,Schaefer400
98,17Networks_LH_SalVentAttnA_FrMed_1,397,Schaefer400
99,17Networks_LH_SalVentAttnA_FrMed_2,383,Schaefer400
100,17Networks_LH_SalVentAttnA_FrMed_3,244,Schaefer400
101,17Networks_LH_SalVentAttnB_PFCl_1,524,Schaefer400
102,17Networks_LH_SalVentAttnB_PFCl_2,634,Schaefer400
103,17Networks_LH_SalVentAttnB_PFCl_3,398,Schaefer400
104,17Networks_LH_SalVentAttnB_Ins_1,158,Schaefer400
105,17Networks_LH_SalVentAttnB_Ins_2,207,Schaefer400
106,17Networks_LH_SalVentAttnB_Ins_3,163,Schaefer400
107,17Networks_LH_SalVentAttnB_OFC_1,346,Schaefer400
108,17Networks_LH_SalVentAttnB_PFCmp_1,389,Schaefer400
109,17Networks_LH_LimbicB_OFC_1,302,Schaefer400
110,17Networks_LH_LimbicB_OFC_2,519,Schaefer400
111,17Networks_LH_LimbicB_OFC_3,623,Schaefer400
112,17Networks_LH_LimbicB_OFC_4,405,Schaefer400
113,17Networks_LH_LimbicB_OFC_5,492,Schaefer400
114,17Networks_LH_LimbicA_TempPole_1,686,Schaefer400
115,17Networks_LH_LimbicA_TempPole_2,432,Schaefer400
116,17Networks_LH_LimbicA_TempPole_3,328,Schaefer400
117,17Networks_LH_LimbicA_TempPole_4,521,Schaefer400
118,17Networks_LH_LimbicA_TempPole_5,433,Schaefer400
119,17Networks_LH_LimbicA_TempPole_6,431,Schaefer400
120,17Networks_LH_LimbicA_TempPole_7,268,Schaefer400
121,17Networks_LH_ContA_Temp_1,585,Schaefer400
122,17Networks_LH_ContA_IPS_1,275,Schaefer400
123,17Networks_LH_ContA_IPS_2,209,Schaefer400
124,17Networks_LH_ContA_IPS_3,338,Schaefer400
125,17Networks_LH_ContA_IPS_4,335,Schaefer400
126,17Networks_LH_ContA_IPS_5,255,Schaefer400
127,17Networks_LH_ContA_PFCd_1,478,Schaefer400
128,17Networks_LH_ContA_PFClv_1,410,Schaefer400
129,17Networks_LH_ContA_PFClv_2,594,Schaefer400
130,17Networks_LH_ContA_PFCl_1,320,Schaefer400
131,17Networks_LH_ContA_PFCl_2,732,Schaefer400
132,17Networks_LH_ContA_PFCl_3,242,Schaefer400
133,17Networks_LH_ContA_Cingm_1,146,Schaefer400
134,17Networks_LH_ContB_Temp_1,614,Schaefer400
135,17Networks_LH_ContB_Temp_2,434,Schaefer400
136,17Networks_LH_ContB_IPL_1,304,Schaefer400
137,17Networks_LH_ContB_IPL_2,312,Schaefer400
138,17Networks_LH_ContB_IPL_3,156,Schaefer400
139,17Networks_LH_ContB_PFCd_1,283,Schaefer400
140,17Networks_LH_ContB_PFClv_1,559,Schaefer400
141,17Networks_LH_ContB_PFClv_2,314,Schaefer400
142,17Networks_LH_ContB_PFClv_3,451,Schaefer400
143,17Networks_LH_ContB_PFCmp_1,456,Schaefer400
144,17Networks_LH_ContC_pCun_1,248,Schaefer400
