node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_ExStr_1,9198,Schaefer200
2,17Networks_LH_VisCent_ExStr_2,6371,Schaefer200
3,17Networks_LH_VisCent_Striate_1,7485,Schaefer200
4,17Networks_LH_VisCent_ExStr_3,6416,Schaefer200
5,17Networks_LH_VisCent_ExStr_4,6676,Schaefer200
6,17Networks_LH_VisCent_ExStr_5,6625,Schaefer200
7,17Networks_LH_VisPeri_ExStrInf_1,4487,Schaefer200
8,17Networks_LH_VisPeri_ExStrInf_2,4579,Schaefer200
9,17Networks_LH_VisPeri_ExStrInf_3,1225,Schaefer200
10,17Networks_LH_VisPeri_StriCal_1,8349,Schaefer200
11,17Networks_LH_VisPeri_ExStrSup_1,2777,Schaefer200
12,17Networks_LH_VisPeri_ExStrSup_2,10410,Schaefer200
13,17Networks_LH_SomMotA_1,4637,Schaefer200
14,17Networks_LH_SomMotA_2,3596,Schaefer200
15,17Networks_LH_SomMotA_3,4675,Schaefer200
16,17Networks_LH_SomMotA_4,5327,Schaefer200
17,17Networks_LH_SomMotA_5,3047,Schaefer200
18,17Networks_LH_SomMotA_6,4645,Schaefer200
19,17Networks_LH_SomMotA_7,9795,Schaefer200
20,17Networks_LH_SomMotA_8,2557,Schaefer200
21,17Networks_LH_SomMotB_Aud_1,4801,Schaefer200
22,17Networks_LH_SomMotB_Aud_2,6659,Schaefer200
23,17Networks_LH_SomMotB_S2_1,4120,Schaefer200
24,17Networks_LH_SomMotB_S2_2,5287,Schaefer200
25,17Networks_LH_SomMotB_Aud_3,4660,Schaefer200
26,17Networks_LH_SomMotB_S2_3,3378,Schaefer200
27,17Networks_LH_SomMotB_Cent_1,7066,Schaefer200
28,17Networks_LH_SomMotB_Cent_2,4391,Schaefer200
29,17Networks_LH_DorsAttnA_TempOcc_1,10433,Schaefer200
30,17Networks_LH_DorsAttnA_TempOcc_2,6311,Schaefer200
31,17Networks_LH_DorsAttnA_ParOcc_1,5859,Schaefer200
32,17Networks_LH_DorsAttnA_SPL_1,4951,Schaefer200
33,17Networks_LH_DorsAttnA_SPL_2,5149,Schaefer200
34,17Networks_LH_DorsAttnA_SPL_3,2596,Schaefer200
35,17Networks_LH_DorsAttnB_PostC_1,4230,Schaefer200
36,17Networks_LH_DorsAttnB_PostC_2,3407,Schaefer200
37,17Networks_LH_DorsAttnB_PostC_3,3020,Schaefer200
38,17Networks_LH_DorsAttnB_PostC_4,5367,Schaefer200
39,17Networks_LH_DorsAttnB_FEF_1,6070,Schaefer200
40,17Networks_LH_SalVentAttnA_ParOper_1,5521,Schaefer200
41,17Networks_LH_SalVentAttnA_Ins_1,5697,Schaefer200
42,17Networks_LH_SalVentAttnA_FrOper_1,2368,Schaefer200
43,17Networks_LH_SalVentAttnA_FrOper_2,4092,Schaefer200
44,17Networks_LH_SalVentAttnA_ParMed_1,5495,Schaefer200
45,17Networks_LH_SalVentAttnA_FrMed_1,6502,Schaefer200
46,17Networks_LH_SalVentAttnA_FrMed_2,4479,Schaefer200
47,17Networks_LH_SalVentAttnB_IPL_1,4347,Schaefer200
48,17Networks_LH_SalVentAttnB_PFCl_1,10653,Schaefer200
49,17Networks_LH_SalVentAttnB_Ins_1,4120,Schaefer200
50,17Networks_LH_SalVentAttnB_PFCmp_1,4879,Schaefer200
51,17Networks_LH_LimbicB_OFC_1,4351,Schaefer200
52,17Networks_LH_LimbicB_OFC_2,10910,Schaefer200
53,17Networks_LH_LimbicA_TempPole_1,7194,Schaefer200
