node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_ExStr_1,3292,Schaefer300
2,17Networks_LH_VisCent_ExStr_2,2632,Schaefer300
3,17Networks_LH_VisCent_ExStr_3,3958,Schaefer300
4,17Networks_LH_VisCent_ExStr_4,3571,Schaefer300
5,17Networks_LH_VisCent_ExStr_5,4588,Schaefer300
6,17Networks_LH_VisCent_ExStr_6,3366,Schaefer300
7,17Networks_LH_VisCent_Striate_1,5807,Schaefer300
8,17Networks_LH_VisCent_ExStr_7,5850,Schaefer300
9,17Networks_LH_VisCent_ExStr_8,4446,Schaefer300
10,17Networks_LH_VisCent_ExStr_9,5564,Schaefer300
11,17Networks_LH_VisCent_ExStr_10,3516,Schaefer300
12,17Networks_LH_VisPeri_ExStrInf_1,3216,Schaefer300
13,17Networks_LH_VisPeri_ExStrInf_2,2274,Schaefer300
14,17Networks_LH_VisPeri_ExStrInf_3,2343,Schaefer300
15,17Networks_LH_VisPeri_ExStrInf_4,2168,Schaefer300
16,17Networks_LH_VisPeri_StriCal_1,4657,Schaefer300
17,17Networks_LH_VisPeri_ExStrSup_1,2482,Schaefer300
18,17Networks_LH_VisPeri_ExStrSup_2,3407,Schaefer300
19,17Networks_LH_VisPeri_ExStrSup_3,3187,Schaefer300
20,17Networks_LH_VisPeri_ExStrSup_4,3474,Schaefer300
21,17Networks_LH_SomMotA_1,3069,Schaefer300
22,17Networks_LH_SomMotA_2,1846,Schaefer300
23,17Networks_LH_SomMotA_3,3472,Schaefer300
24,17Networks_LH_SomMotA_4,2260,Schaefer300
25,17Networks_LH_SomMotA_5,1662,Schaefer300
26,17Networks_LH_SomMotA_6,3670,Schaefer300
27,17Networks_LH_SomMotA_7,2371,Schaefer300
28,17Networks_LH_SomMotA_8,2092,Schaefer300
29,17Networks_LH_SomMotA_9,2782,Schaefer300
30,17Networks_LH_SomMotA_10,3595,Schaefer300
31,17Networks_LH_SomMotA_11,2834,Schaefer300
