node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_ExStr_1,9367,Schaefer100
2,17Networks_LH_VisCent_ExStr_2,13009,Schaefer100
3,17Networks_LH_VisCent_Striate_1,8371,Schaefer100
4,17Networks_LH_VisCent_ExStr_3,15891,Schaefer100
5,17Networks_LH_VisPeri_ExStrInf_1,8097,Schaefer100
6,17Networks_LH_VisPeri_StriCal_1,9077,Schaefer100
7,17Networks_LH_VisPeri_ExStrSup_1,9511,Schaefer100
8,17Networks_LH_SomMotA_1,14979,Schaefer100
9,17Networks_LH_SomMotA_2,20748,Schaefer100
10,17Networks_LH_SomMotB_Aud_1,12352,Schaefer100
11,17Networks_LH_SomMotB_S2_1,4430,Schaefer100
12,17Networks_LH_SomMotB_S2_2,9241,Schaefer100
13,17Networks_LH_SomMotB_Cent_1,9249,Schaefer100
14,17Networks_LH_DorsAttnA_TempOcc_1,20256,Schaefer100
15,17Networks_LH_DorsAttnA_ParOcc_1,7789,Schaefer100
16,17Networks_LH_DorsAttnA_SPL_1,14578,Schaefer100
17,17Networks_LH_DorsAttnB_PostC_1,6978,Schaefer100
18,17Networks_LH_DorsAttnB_PostC_2,4560,Schaefer100
19,17Networks_LH_DorsAttnB_PostC_3,7949,Schaefer100
20,17Networks_LH_DorsAttnB_FEF_1,14092,Schaefer100
21,17Networks_LH_SalVentAttnA_ParOper_1,8784,Schaefer100
22,17Networks_LH_SalVentAttnA_Ins_1,8744,Schaefer100
23,17Networks_LH_SalVentAttnA_Ins_2,6841,Schaefer100
24,17Networks_LH_SalVentAttnA_ParMed_1,5741,Schaefer100
25,17Networks_LH_SalVentAttnA_FrMed_1,8624,Schaefer100
26,17Networks_LH_SalVentAttnB_PFCl_1,12495,Schaefer100
27,17Networks_LH_SalVentAttnB_PFCmp_1,13283,Schaefer100
28,17Networks_LH_LimbicB_OFC_1,16439,Schaefer100
29,17Networks_LH_LimbicA_TempPole_1,20956,Schaefer100
30,17Networks_LH_LimbicA_TempPole_2,14227,Schaefer100
31,17Networks_LH_ContA_IPS_1,11044,Schaefer100
32,17Networks_LH_ContA_PFCl_1,15814,Schaefer100
33,17Networks_LH_ContA_PFCl_2,10126,Schaefer100
34,17Networks_LH_ContB_PFClv_1,12643,Schaefer100
35,17Networks_LH_ContC_pCun_1,4771,Schaefer100
36,17Networks_LH_ContC_pCun_2,6601,Schaefer100
37,17Networks_LH_ContC_Cingp_1,4371,Schaefer100
38,17Networks_LH_DefaultA_PFCd_1,6889,Schaefer100
39,17Networks_LH_DefaultA_pCunPCC_1,11472,Schaefer100
40,17Networks_LH_DefaultA_PFCm_1,13882,Schaefer100
41,17Networks_LH_DefaultB_Temp_1,17159,Schaefer100
42,17Networks_LH_DefaultB_Temp_2,8613,Schaefer100
43,17Networks_LH_DefaultB_IPL_1,20914,Schaefer100
44,17Networks_LH_DefaultB_PFCd_1,21089,Schaefer100
45,17Networks_LH_DefaultB_PFCl_1,7770,Schaefer100
46,17Networks_LH_DefaultB_PFCv_1,6088,Schaefer100
47,17Networks_LH_DefaultB_PFCv_2,16898,Schaefer100
48,17Networks_LH_DefaultC_Rsp_1,4684,Schaefer100
49,17Networks_LH_DefaultC_PHC_1,6454,Schaefer100
50,17Networks_LH_TempPar_1,7550,Schaefer100
51,17Networks_RH_VisCent_ExStr_1,13430,Schaefer100
52,17Networks_RH_VisCent_ExStr_2,16090,Schaefer100
53,17Networks_RH_VisCent_ExStr_3,11992,Schaefer100
54,17Networks_RH_VisPeri_StriCal_1,10460,Schaefer100
55,17Networks_RH_VisPeri_ExStrInf_1,10808,Schaefer100
56,17Networks_RH_VisPeri_ExStrSup_1,12413,Schaefer100
57,17Networks_RH_SomMotA_1,3119,Schaefer100
58,17Networks_RH_SomMotA_2,9303,Schaefer100
59,17Networks_RH_SomMotA_3,5130,Schaefer100
60,17Networks_RH_SomMotA_4,17317,Schaefer100
61,17Networks_RH_SomMotB_Aud_1,13316,Schaefer100
62,17Networks_RH_SomMotB_S2_1,4601,Schaefer100
63,17Networks_RH_SomMotB_S2_2,5701,Schaefer100
64,17Networks_RH_SomMotB_Cent_1,7079,Schaefer100
65,17Networks_RH_DorsAttnA_TempOcc_1,17243,Schaefer100
66,17Networks_RH_DorsAttnA_ParOcc_1,13290,Schaefer100
67,17Networks_RH_DorsAttnA_SPL_1,15346,Schaefer100
68,17Networks_RH_DorsAttnB_PostC_1,7106,Schaefer100
69,17Networks_RH_DorsAttnB_PostC_2,10700,Schaefer100
70,17Networks_RH_DorsAttnB_FEF_1,11369,Schaefer100
71,17Networks_RH_SalVentAttnA_ParOper_1,8925,Schaefer100
72,17Networks_RH_SalVentAttnA_Ins_1,14132,Schaefer100
73,17Networks_RH_SalVentAttnA_ParMed_1,6095,Schaefer100
74,17Networks_RH_SalVentAttnA_FrMed_1,12903,Schaefer100
75,17Networks_RH_SalVentAttnB_IPL_1,6412,Schaefer100
76,17Networks_RH_SalVentAttnB_PFCl_1,10902,Schaefer100
77,17Networks_RH_SalVentAttnB_PFCmp_1,11219,Schaefer100
78,17Networks_RH_LimbicB_OFC_1,16614,Schaefer100
79,17Networks_RH_LimbicA_TempPole_1,27561,Schaefer100
80,17Networks_RH_ContA_IPS_1,9645,Schaefer100
81,17Networks_RH_ContA_PFCl_1,11428,Schaefer100
82,17Networks_RH_ContA_PFCl_2,12918,Schaefer100
83,17Networks_RH_ContB_Temp_1,15478,Schaefer100
84,17Networks_RH_ContB_IPL_1,8799,Schaefer100
85,17Networks_RH_ContB_PFCld_1,11980,Schaefer100
86,17Networks_RH_ContB_PFClv_1,17149,Schaefer100
87,17Networks_RH_ContC_Cingp_1,4817,Schaefer100
88,17Networks_RH_ContC_pCun_1,9832,Schaefer100
89,17Networks_RH_DefaultA_IPL_1,8371,Schaefer100
90,17Networks_RH_DefaultA_PFCd_1,10096,Schaefer100
91,17Networks_RH_DefaultA_pCunPCC_1,6726,Schaefer100
92,17Networks_RH_DefaultA_PFCm_1,15166,Schaefer100
93,17Networks_RH_DefaultB_PFCd_1,18728,Schaefer100
94,17Networks_RH_DefaultB_PFCv_1,6754,Schaefer100
