node_index,node_label,n_voxel,node_source
103,17Networks_LH_SomMotA_37,41,Schaefer1000
104,17Networks_LH_SomMotA_38,36,Schaefer1000
105,17Networks_LH_SomMotA_39,29,Schaefer1000
106,17Networks_LH_SomMotA_40,39,Schaefer1000
107,17Networks_LH_SomMotA_41,36,Schaefer1000
108,17Networks_LH_SomMotA_42,26,Schaefer1000
109,17Networks_LH_SomMotB_Cent_1,26,Schaefer1000
110,17Networks_LH_SomMotB_Cent_2,31,Schaefer1000
111,17Networks_LH_SomMotB_Cent_3,33,Schaefer1000
112,17Networks_LH_SomMotB_Cent_4,34,Schaefer1000
113,17Networks_LH_SomMotB_Cent_5,42,Schaefer1000
114,17Networks_LH_SomMotB_Cent_6,18,Schaefer1000
115,17Networks_LH_SomMotB_Cent_7,34,Schaefer1000
116,17Networks_LH_SomMotB_Cent_8,39,Schaefer1000
117,17Networks_LH_SomMotB_Cent_9,23,Schaefer1000
118,17Networks_LH_SomMotB_Cent_10,57,Schaefer1000
119,17Networks_LH_SomMotB_Cent_11,15,Schaefer1000
120,17Networks_LH_SomMotB_S2_1,18,Schaefer1000
121,17Networks_LH_SomMotB_S2_2,10,Schaefer1000
122,17Networks_LH_SomMotB_S2_3,29,Schaefer1000
123,17Networks_LH_SomMotB_S2_4,38,Schaefer1000
124,17Networks_LH_SomMotB_S2_5,12,Schaefer1000
125,17Networks_LH_SomMotB_S2_6,28,Schaefer1000
126,17Networks_LH_SomMotB_S2_7,30,Schaefer1000
127,17Networks_LH_SomMotB_S2_8,28,Schaefer1000
128,17Networks_LH_SomMotB_S2_9,37,Schaefer1000
129,17Networks_LH_SomMotB_S2_10,41,Schaefer1000
130,17Networks_LH_SomMotB_S2_11,17,Schaefer1000
131,17Networks_LH_SomMotB_S2_12,35,Schaefer1000
132,17Networks_LH_SomMotB_S2_13,35,Schaefer1000
133,17Networks_LH_SomMotB_Ins_1,28,Schaefer1000
134,17Networks_LH_SomMotB_Aud_1,67,Schaefer1000
135,17Networks_LH_SomMotB_Aud_2,70,Schaefer1000
136,17Networks_LH_SomMotB_Aud_3,22,Schaefer1000
137,17Networks_LH_SomMotB_Aud_4,18,Schaefer1000
138,17Networks_LH_SomMotB_Aud_5,20,Schaefer1000
139,17Networks_LH_SomMotB_Aud_6,25,Schaefer1000
140,17Networks_LH_SomMotB_Aud_7,40,Schaefer1000
141,17Networks_LH_SomMotB_Aud_8,41,Schaefer1000
142,17Networks_LH_SomMotB_Aud_9,50,Schaefer1000
143,17Networks_LH_SomMotB_Aud_10,17,Schaefer1000
144,17Networks_LH_SomMotB_Aud_11,27,Schaefer1000
145,17Networks_LH_SomMotB_Aud_12,17,Schaefer1000
146,17Networks_LH_SomMotB_Aud_13,20,Schaefer1000
147,17Networks_LH_SomMotB_Aud_14,61,Schaefer1000
148,17Networks_LH_DorsAttnA_TempOcc_1,87,Schaefer1000
149,17Networks_LH_DorsAttnA_TempOcc_2,59,Schaefer1000
150,17Networks_LH_DorsAttnA_TempOcc_3,55,Schaefer1000
151,17Networks_LH_DorsAttnA_TempOcc_4,33,Schaefer1000
152,17Networks_LH_DorsAttnA_TempOcc_5,19,Schaefer1000
153,17Networks_LH_DorsAttnA_TempOcc_6,45,Schaefer1000
154,17Networks_LH_DorsAttnA_TempOcc_7,57,Schaefer1000
155,17Networks_LH_DorsAttnA_TempOcc_8,38,Schaefer1000
156,17Networks_LH_DorsAttnA_TempOcc_9,33,Schaefer1000
157,17Networks_LH_DorsAttnA_TempOcc_10,42,Schaefer1000
158,17Networks_LH_DorsAttnA_ParOcc_1,39,Schaefer1000
159,17Networks_LH_DorsAttnA_ParOcc_2,9,Schaefer1000
160,17Networks_LH_DorsAttnA_ParOcc_3,70,Schaefer1000
161,17Networks_LH_DorsAttnA_ParOcc_4,35,Schaefer1000
162,17Networks_LH_DorsAttnA_ParOcc_5,19,Schaefer1000
163,17Networks_LH_DorsAttnA_ParOcc_6,35,Schaefer1000
164,17Networks_LH_DorsAttnA_ParOcc_7,24,Schaefer1000
165,17Networks_LH_DorsAttnA_SPL_1,13,Schaefer1000
166,17Networks_LH_DorsAttnA_SPL_2,26,Schaefer1000
167,17Networks_LH_DorsAttnA_SPL_3,26,Schaefer1000
168,17Networks_LH_DorsAttnA_SPL_4,46,Schaefer1000
169,17Networks_LH_DorsAttnA_SPL_5,30,Schaefer1000
170,17Networks_LH_DorsAttnA_SPL_6,46,Schaefer1000
171,17Networks_LH_DorsAttnA_SPL_7,34,Schaefer1000
172,17Networks_LH_DorsAttnA_SPL_8,21,Schaefer1000
173,17Networks_LH_DorsAttnA_SPL_9,13,Schaefer1000
174,17Networks_LH_DorsAttnA_SPL_10,24,Schaefer1000
175,17Networks_LH_DorsAttnA_SPL_11,14,Schaefer1000
176,17Networks_LH_DorsAttnA_SPL_12,43,Schaefer1000
177,17Networks_LH_DorsAttnA_SPL_13,45,Schaefer1000
178,17Networks_LH_DorsAttnA_SPL_14,31,Schaefer1000
179,17Networks_LH_DorsAttnA_SPL_15,28,Schaefer1000
180,17Networks_LH_DorsAttnA_SPL_16,25,Schaefer1000
181,17Networks_LH_DorsAttnA_SPL_17,25,Schaefer1000
182,17Networks_LH_DorsAttnB_TempOcc_1,22,Schaefer1000
183,17Networks_LH_DorsAttnB_TempOcc_2,45,Schaefer1000
184,17Networks_LH_DorsAttnB_PostC_1,20,Schaefer1000
185,17Networks_LH_DorsAttnB_PostC_2,35,Schaefer1000
186,17Networks_LH_DorsAttnB_PostC_3,44,Schaefer1000
187,17Networks_LH_DorsAttnB_PostC_4,29,Schaefer1000
188,17Networks_LH_DorsAttnB_PostC_5,41,Schaefer1000
189,17Networks_LH_DorsAttnB_PostC_6,45,Schaefer1000
190,17Networks_LH_DorsAttnB_PostC_7,27,Schaefer1000
191,17Networks_LH_DorsAttnB_PostC_8,18,Schaefer1000
192,17Networks_LH_DorsAttnB_PostC_9,37,Schaefer1000
193,17Networks_LH_DorsAttnB_PostC_10,24,Schaefer1000
194,17Networks_LH_DorsAttnB_PostC_11,47,Schaefer1000
195,17Networks_LH_DorsAttnB_PostC_12,38,Schaefer1000
196,17Networks_LH_DorsAttnB_PostC_13,30,Schaefer1000
197,17Networks_LH_DorsAttnB_PostC_14,42,Schaefer1000
198,17Networks_LH_DorsAttnB_PostC_15,29,Schaefer1000
199,17Networks_LH_DorsAttnB_PostC_16,44,Schaefer1000
200,17Networks_LH_DorsAttnB_PostC_17,41,Schaefer1000
201,17Networks_LH_DorsAttnB_PostC_18,25,Schaefer1000
202,17Networks_LH_DorsAttnB_FEF_1,53,Schaefer1000
203,17Networks_LH_DorsAttnB_FEF_2,66,Schaefer1000
204,17Networks_LH_DorsAttnB_FEF_3,23,Schaefer1000
205,17Networks_LH_DorsAttnB_FEF_4,50,Schaefer1000
206,17Networks_LH_DorsAttnB_FEF_5,68,Schaefer1000
207,17Networks_LH_DorsAttnB_FEF_6,44,Schaefer1000
208,17Networks_LH_DorsAttnB_FEF_7,70,Schaefer1000
209,17Networks_LH_DorsAttnB_PrCv_1,26,Schaefer1000
210,17Networks_LH_DorsAttnB_PrCv_2,44,Schaefer1000
211,17Networks_LH_SalVentAttnA_ParOper_1,31,Schaefer1000
212,17Networks_LH_SalVentAttnA_ParOper_2,32,Schaefer1000
213,17Networks_LH_SalVentAttnA_ParOper_3,25,Schaefer1000
214,17Networks_LH_SalVentAttnA_ParOper_4,58,Schaefer1000
215,17Networks_LH_SalVentAttnA_ParOper_5,52,Schaefer1000
216,17Networks_LH_SalVentAttnA_ParOper_6,64,Schaefer1000
217,17Networks_LH_SalVentAttnA_ParOper_7,61,Schaefer1000
218,17Networks_LH_SalVentAttnA_FrOper_1,23,Schaefer1000
219,17Networks_LH_SalVentAttnA_FrOper_2,10,Schaefer1000
220,17Networks_LH_SalVentAttnA_FrOper_3,17,Schaefer1000
221,17Networks_LH_SalVentAttnA_FrOper_4,29,Schaefer1000
222,17Networks_LH_SalVentAttnA_FrOper_5,37,Schaefer1000
223,17Networks_LH_SalVentAttnA_FrOper_6,30,Schaefer1000
224,17Networks_LH_SalVentAttnA_FrOper_7,22,Schaefer1000
225,17Networks_LH_SalVentAttnA_FrOper_8,34,Schaefer1000
226,17Networks_LH_SalVentAttnA_FrOper_9,23,Schaefer1000
227,17Networks_LH_SalVentAttnA_Ins_1,4,Schaefer1000
228,17Networks_LH_SalVentAttnA_Ins_2,58,Schaefer1000
229,17Networks_LH_SalVentAttnA_Ins_3,25,Schaefer1000
230,17Networks_LH_SalVentAttnA_Ins_4,21,Schaefer1000
231,17Networks_LH_SalVentAttnA_Ins_5,46,Schaefer1000
232,17Networks_LH_SalVentAttnA_Ins_6,56,Schaefer1000
233,17Networks_LH_SalVentAttnA_Ins_7,21,Schaefer1000
234,17Networks_LH_SalVentAttnA_Ins_8,23,Schaefer1000
235,17Networks_LH_SalVentAttnA_Ins_9,33,Schaefer1000
236,17Networks_LH_SalVentAttnA_ParMed_1,19,Schaefer1000
237,17Networks_LH_SalVentAttnA_ParMed_2,34,Schaefer1000
238,17Networks_LH_SalVentAttnA_ParMed_3,28,Schaefer1000
239,17Networks_LH_SalVentAttnA_ParMed_4,23,Schaefer1000
240,17Networks_LH_SalVentAttnA_ParMed_5,28,Schaefer1000
241,17Networks_LH_SalVentAttnA_ParMed_6,24,Schaefer1000
242,17Networks_LH_SalVentAttnA_ParMed_7,18,Schaefer1000
243,17Networks_LH_SalVentAttnA_ParMed_8,22,Schaefer1000
244,17Networks_LH_SalVentAttnA_FrMed_1,41,Schaefer1000
245,17Networks_LH_SalVentAttnA_FrMed_2,38,Schaefer1000
246,17Networks_LH_SalVentAttnA_FrMed_3,39,Schaefer1000
247,17Networks_LH_SalVentAttnA_FrMed_4,65,Schaefer1000
248,17Networks_LH_SalVentAttnA_FrMed_5,24,Schaefer1000
249,17Networks_LH_SalVentAttnA_FrMed_6,25,Schaefer1000
250,17Networks_LH_SalVentAttnA_FrMed_7,59,Schaefer1000
251,17Networks_LH_SalVentAttnB_IPL_1,33,Schaefer1000
252,17Networks_LH_SalVentAttnB_IPL_2,39,Schaefer1000
253,17Networks_LH_SalVentAttnB_PFCd_1,23,Schaefer1000
254,17Networks_LH_SalVentAttnB_PFCl_1,99,Schaefer1000
255,17Networks_LH_SalVentAttnB_PFCl_2,63,Schaefer1000
256,17Networks_LH_SalVentAttnB_PFCl_3,110,Schaefer1000
257,17Networks_LH_SalVentAttnB_PFCl_4,57,Schaefer1000
258,17Networks_LH_SalVentAttnB_PFCl_5,90,Schaefer1000
259,17Networks_LH_SalVentAttnB_PFCl_6,41,Schaefer1000
260,17Networks_LH_SalVentAttnB_Ins_1,11,Schaefer1000
261,17Networks_LH_SalVentAttnB_Ins_2,42,Schaefer1000
262,17Networks_LH_SalVentAttnB_Ins_3,23,Schaefer1000
263,17Networks_LH_SalVentAttnB_Ins_4,21,Schaefer1000
264,17Networks_LH_SalVentAttnB_Ins_5,26,Schaefer1000
265,17Networks_LH_SalVentAttnB_Ins_6,30,Schaefer1000
266,17Networks_LH_SalVentAttnB_Ins_7,23,Schaefer1000
267,17Networks_LH_SalVentAttnB_Ins_8,50,Schaefer1000
268,17Networks_LH_SalVentAttnB_OFC_1,58,Schaefer1000
269,17Networks_LH_SalVentAttnB_PFCmp_1,12,Schaefer1000
270,17Networks_LH_SalVentAttnB_PFCmp_2,52,Schaefer1000
271,17Networks_LH_SalVentAttnB_PFCmp_3,75,Schaefer1000
272,17Networks_LH_SalVentAttnB_PFCmp_4,29,Schaefer1000
273,17Networks_LH_LimbicB_OFC_1,29,Schaefer1000
274,17Networks_LH_LimbicB_OFC_2,43,Schaefer1000
275,17Networks_LH_LimbicB_OFC_3,34,Schaefer1000
276,17Networks_LH_LimbicB_OFC_4,32,Schaefer1000
277,17Networks_LH_LimbicB_OFC_5,53,Schaefer1000
278,17Networks_LH_LimbicB_OFC_6,36,Schaefer1000
279,17Networks_LH_LimbicB_OFC_7,86,Schaefer1000
280,17Networks_LH_LimbicB_OFC_8,79,Schaefer1000
281,17Networks_LH_LimbicB_OFC_9,60,Schaefer1000
282,17Networks_LH_LimbicB_OFC_10,68,Schaefer1000
283,17Networks_LH_LimbicB_OFC_11,30,Schaefer1000
284,17Networks_LH_LimbicB_OFC_12,20,Schaefer1000
285,17Networks_LH_LimbicB_OFC_13,56,Schaefer1000
286,17Networks_LH_LimbicB_OFC_14,78,Schaefer1000
287,17Networks_LH_LimbicB_OFC_15,66,Schaefer1000
288,17Networks_LH_LimbicB_OFC_16,34,Schaefer1000
289,17Networks_LH_LimbicA_TempPole_1,160,Schaefer1000
290,17Networks_LH_LimbicA_TempPole_2,71,Schaefer1000
291,17Networks_LH_LimbicA_TempPole_3,42,Schaefer1000
292,17Networks_LH_LimbicA_TempPole_4,64,Schaefer1000
293,17Networks_LH_LimbicA_TempPole_5,65,Schaefer1000
294,17Networks_LH_LimbicA_TempPole_6,24,Schaefer1000
295,17Networks_LH_LimbicA_TempPole_7,71,Schaefer1000
296,17Networks_LH_LimbicA_TempPole_8,163,Schaefer1000
297,17Networks_LH_LimbicA_TempPole_9,95,Schaefer1000
298,17Networks_LH_LimbicA_TempPole_10,41,Schaefer1000
299,17Networks_LH_LimbicA_TempPole_11,75,Schaefer1000
300,17Networks_LH_LimbicA_TempPole_12,54,Schaefer1000
301,17Networks_LH_LimbicA_TempPole_13,46,Schaefer1000
302,17Networks_LH_LimbicA_TempPole_14,64,Schaefer1000
303,17Networks_LH_ContA_Temp_1,68,Schaefer1000
304,17Networks_LH_ContA_Temp_2,67,Schaefer1000
305,17Networks_LH_ContA_Temp_3,96,Schaefer1000
306,17Networks_LH_ContA_IPS_1,49,Schaefer1000
307,17Networks_LH_ContA_IPS_2,21,Schaefer1000
308,17Networks_LH_ContA_IPS_3,36,Schaefer1000
309,17Networks_LH_ContA_IPS_4,33,Schaefer1000
310,17Networks_LH_ContA_IPS_5,13,Schaefer1000
311,17Networks_LH_ContA_IPS_6,39,Schaefer1000
312,17Networks_LH_ContA_IPS_7,31,Schaefer1000
313,17Networks_LH_ContA_IPS_8,40,Schaefer1000
314,17Networks_LH_ContA_IPS_9,27,Schaefer1000
315,17Networks_LH_ContA_IPS_10,30,Schaefer1000
316,17Networks_LH_ContA_PFCd_1,50,Schaefer1000
317,17Networks_LH_ContA_PFCd_2,82,Schaefer1000
318,17Networks_LH_ContA_PFCl_1,48,Schaefer1000
319,17Networks_LH_ContA_PFCl_2,35,Schaefer1000
320,17Networks_LH_ContA_PFCl_3,51,Schaefer1000
321,17Networks_LH_ContA_PFCl_4,77,Schaefer1000
322,17Networks_LH_ContA_PFCl_5,62,Schaefer1000
323,17Networks_LH_ContA_PFCl_6,38,Schaefer1000
324,17Networks_LH_ContA_PFCl_7,18,Schaefer1000
325,17Networks_LH_ContA_PFCl_8,17,Schaefer1000
326,17Networks_LH_ContA_PFCl_9,39,Schaefer1000
327,17Networks_LH_ContA_PFClv_1,40,Schaefer1000
328,17Networks_LH_ContA_PFClv_2,55,Schaefer1000
329,17Networks_LH_ContA_PFClv_3,74,Schaefer1000
330,17Networks_LH_ContA_PFClv_4,53,Schaefer1000
331,17Networks_LH_ContA_PFClv_5,26,Schaefer1000
332,17Networks_LH_ContA_Cingm_1,11,Schaefer1000
333,17Networks_LH_ContA_Cingm_2,12,Schaefer1000
334,17Networks_LH_ContB_Temp_1,82,Schaefer1000
335,17Networks_LH_ContB_Temp_2,76,Schaefer1000
336,17Networks_LH_ContB_Temp_3,68,Schaefer1000
337,17Networks_LH_ContB_Temp_4,39,Schaefer1000
338,17Networks_LH_ContB_IPL_1,48,Schaefer1000
339,17Networks_LH_ContB_IPL_2,23,Schaefer1000
340,17Networks_LH_ContB_IPL_3,29,Schaefer1000
341,17Networks_LH_ContB_IPL_4,43,Schaefer1000
342,17Networks_LH_ContB_IPL_5,27,Schaefer1000
343,17Networks_LH_ContB_IPL_6,27,Schaefer1000
344,17Networks_LH_ContB_IPL_7,25,Schaefer1000
345,17Networks_LH_ContB_IPL_8,29,Schaefer1000
346,17Networks_LH_ContB_PFCd_1,53,Schaefer1000
347,17Networks_LH_ContB_PFCd_2,29,Schaefer1000
348,17Networks_LH_ContB_PFCd_3,34,Schaefer1000
349,17Networks_LH_ContB_PFCl_1,64,Schaefer1000
350,17Networks_LH_ContB_PFCl_2,54,Schaefer1000
351,17Networks_LH_ContB_PFCl_3,85,Schaefer1000
352,17Networks_LH_ContB_PFClv_1,85,Schaefer1000
353,17Networks_LH_ContB_PFClv_2,89,Schaefer1000
354,17Networks_LH_ContB_PFClv_3,78,Schaefer1000
355,17Networks_LH_ContB_PFClv_4,74,Schaefer1000
356,17Networks_LH_ContB_PFClv_5,78,Schaefer1000
357,17Networks_LH_ContB_PFCmp_1,77,Schaefer1000
358,17Networks_LH_ContB_PFCmp_2,74,Schaefer1000
359,17Networks_LH_ContC_pCun_1,17,Schaefer1000
360,17Networks_LH_ContC_pCun_2,28,Schaefer1000
361,17Networks_LH_ContC_pCun_3,37,Schaefer1000
362,17Networks_LH_ContC_pCun_4,20,Schaefer1000
363,17Networks_LH_ContC_pCun_5,33,Schaefer1000
364,17Networks_LH_ContC_pCun_6,37,Schaefer1000
365,17Networks_LH_ContC_pCun_7,17,Schaefer1000
366,17Networks_LH_ContC_pCun_8,19,Schaefer1000
367,17Networks_LH_ContC_pCun_9,22,Schaefer1000
368,17Networks_LH_ContC_pCun_10,35,Schaefer1000
369,17Networks_LH_ContC_pCun_11,35,Schaefer1000
370,17Networks_LH_ContC_pCun_12,20,Schaefer1000
371,17Networks_LH_ContC_pCun_13,34,Schaefer1000
372,17Networks_LH_ContC_Cingp_1,6,Schaefer1000
373,17Networks_LH_ContC_Cingp_2,9,Schaefer1000
374,17Networks_LH_ContC_Cingp_3,16,Schaefer1000
375,17Networks_LH_ContC_Cingp_4,15,Schaefer1000
376,17Networks_LH_ContC_Cingp_5,10,Schaefer1000
377,17Networks_LH_ContC_Cingp_6,13,Schaefer1000
378,17Networks_LH_DefaultA_IPL_1,47,Schaefer1000
379,17Networks_LH_DefaultA_IPL_2,38,Schaefer1000
380,17Networks_LH_DefaultA_IPL_3,35,Schaefer1000
381,17Networks_LH_DefaultA_IPL_4,56,Schaefer1000
382,17Networks_LH_DefaultA_IPL_5,59,Schaefer1000
383,17Networks_LH_DefaultA_IPL_6,41,Schaefer1000
384,17Networks_LH_DefaultA_IPL_7,37,Schaefer1000
385,17Networks_LH_DefaultA_PFCd_1,53,Schaefer1000
386,17Networks_LH_DefaultA_PFCd_2,61,Schaefer1000
387,17Networks_LH_DefaultA_PFCd_3,83,Schaefer1000
388,17Networks_LH_DefaultA_PFCd_4,36,Schaefer1000
389,17Networks_LH_DefaultA_pCunPCC_1,11,Schaefer1000
390,17Networks_LH_DefaultA_pCunPCC_2,39,Schaefer1000
391,17Networks_LH_DefaultA_pCunPCC_3,11,Schaefer1000
392,17Networks_LH_DefaultA_pCunPCC_4,34,Schaefer1000
393,17Networks_LH_DefaultA_pCunPCC_5,10,Schaefer1000
394,17Networks_LH_DefaultA_pCunPCC_6,17,Schaefer1000
395,17Networks_LH_DefaultA_pCunPCC_7,23,Schaefer1000
396,17Networks_LH_DefaultA_pCunPCC_8,22,Schaefer1000
397,17Networks_LH_DefaultA_pCunPCC_9,17,Schaefer1000
398,17Networks_LH_DefaultA_pCunPCC_10,20,Schaefer1000
399,17Networks_LH_DefaultA_pCunPCC_11,12,Schaefer1000
400,17Networks_LH_DefaultA_pCunPCC_12,28,Schaefer1000
401,17Networks_LH_DefaultA_pCunPCC_13,18,Schaefer1000
402,17Networks_LH_DefaultA_pCunPCC_14,25,Schaefer1000
403,17Networks_LH_DefaultA_pCunPCC_15,44,Schaefer1000
404,17Networks_LH_DefaultA_pCunPCC_16,17,Schaefer1000
405,17Networks_LH_DefaultA_pCunPCC_17,17,Schaefer1000
406,17Networks_LH_DefaultA_pCunPCC_18,15,Schaefer1000
407,17Networks_LH_DefaultA_pCunPCC_19,23,Schaefer1000
408,17Networks_LH_DefaultA_pCunPCC_20,24,Schaefer1000
409,17Networks_LH_DefaultA_pCunPCC_21,34,Schaefer1000
410,17Networks_LH_DefaultA_pCunPCC_22,45,Schaefer1000
411,17Networks_LH_DefaultA_PFCm_1,126,Schaefer1000
412,17Networks_LH_DefaultA_PFCm_2,9,Schaefer1000
413,17Networks_LH_DefaultA_PFCm_3,48,Schaefer1000
414,17Networks_LH_DefaultA_PFCm_4,19,Schaefer1000
415,17Networks_LH_DefaultA_PFCm_5,48,Schaefer1000
416,17Networks_LH_DefaultA_PFCm_6,71,Schaefer1000
417,17Networks_LH_DefaultA_PFCm_7,121,Schaefer1000
418,17Networks_LH_DefaultA_PFCm_8,89,Schaefer1000
419,17Networks_LH_DefaultA_PFCm_9,22,Schaefer1000
420,17Networks_LH_DefaultA_PFCm_10,27,Schaefer1000
421,17Networks_LH_DefaultA_PFCm_11,35,Schaefer1000
422,17Networks_LH_DefaultA_PFCm_12,54,Schaefer1000
423,17Networks_LH_DefaultB_Temp_1,83,Schaefer1000
424,17Networks_LH_DefaultB_Temp_2,86,Schaefer1000
425,17Networks_LH_DefaultB_Temp_3,70,Schaefer1000
426,17Networks_LH_DefaultB_Temp_4,71,Schaefer1000
427,17Networks_LH_DefaultB_Temp_5,44,Schaefer1000
