node_index,node_label,n_voxel,node_source
104,17Networks_LH_DorsAttnA_SPL_4,48,Schaefer600
105,17Networks_LH_DorsAttnA_SPL_5,32,Schaefer600
106,17Networks_LH_DorsAttnA_SPL_6,72,Schaefer600
107,17Networks_LH_DorsAttnA_SPL_7,27,Schaefer600
108,17Networks_LH_DorsAttnA_SPL_8,22,Schaefer600
109,17Networks_LH_DorsAttnA_SPL_9,66,Schaefer600
110,17Networks_LH_DorsAttnA_SPL_10,66,Schaefer600
111,17Networks_LH_DorsAttnA_SPL_11,37,Schaefer600
112,17Networks_LH_DorsAttnB_PostC_1,72,Schaefer600
113,17Networks_LH_DorsAttnB_PostC_2,32,Schaefer600
114,17Networks_LH_DorsAttnB_PostC_3,74,Schaefer600
115,17Networks_LH_DorsAttnB_PostC_4,41,Schaefer600
116,17Networks_LH_DorsAttnB_PostC_5,81,Schaefer600
117,17Networks_LH_DorsAttnB_PostC_6,36,Schaefer600
118,17Networks_LH_DorsAttnB_PostC_7,39,Schaefer600
119,17Networks_LH_DorsAttnB_PostC_8,85,Schaefer600
120,17Networks_LH_DorsAttnB_PostC_9,102,Schaefer600
121,17Networks_LH_DorsAttnB_PostC_10,19,Schaefer600
122,17Networks_LH_DorsAttnB_FEF_1,111,Schaefer600
123,17Networks_LH_DorsAttnB_FEF_2,96,Schaefer600
124,17Networks_LH_DorsAttnB_FEF_3,38,Schaefer600
125,17Networks_LH_DorsAttnB_FEF_4,81,Schaefer600
126,17Networks_LH_DorsAttnB_PrCv_1,60,Schaefer600
127,17Networks_LH_SalVentAttnA_ParOper_1,36,Schaefer600
128,17Networks_LH_SalVentAttnA_ParOper_2,90,Schaefer600
129,17Networks_LH_SalVentAttnA_ParOper_3,94,Schaefer600
130,17Networks_LH_SalVentAttnA_ParOper_4,53,Schaefer600
131,17Networks_LH_SalVentAttnA_ParOper_5,73,Schaefer600
132,17Networks_LH_SalVentAttnA_FrOper_1,38,Schaefer600
133,17Networks_LH_SalVentAttnA_FrOper_2,17,Schaefer600
134,17Networks_LH_SalVentAttnA_FrOper_3,80,Schaefer600
135,17Networks_LH_SalVentAttnA_FrOper_4,50,Schaefer600
136,17Networks_LH_SalVentAttnA_Ins_1,44,Schaefer600
137,17Networks_LH_SalVentAttnA_Ins_2,19,Schaefer600
138,17Networks_LH_SalVentAttnA_Ins_3,76,Schaefer600
139,17Networks_LH_SalVentAttnA_Ins_4,76,Schaefer600
140,17Networks_LH_SalVentAttnA_Ins_5,76,Schaefer600
141,17Networks_LH_SalVentAttnA_Ins_6,29,Schaefer600
142,17Networks_LH_SalVentAttnA_ParMed_1,34,Schaefer600
143,17Networks_LH_SalVentAttnA_ParMed_2,47,Schaefer600
144,17Networks_LH_SalVentAttnA_ParMed_3,31,Schaefer600
145,17Networks_LH_SalVentAttnA_ParMed_4,40,Schaefer600
146,17Networks_LH_SalVentAttnA_ParMed_5,28,Schaefer600
147,17Networks_LH_SalVentAttnA_ParMed_6,28,Schaefer600
148,17Networks_LH_SalVentAttnA_FrMed_1,98,Schaefer600
149,17Networks_LH_SalVentAttnA_FrMed_2,65,Schaefer600
150,17Networks_LH_SalVentAttnA_FrMed_3,85,Schaefer600
151,17Networks_LH_SalVentAttnA_FrMed_4,23,Schaefer600
152,17Networks_LH_SalVentAttnA_FrMed_5,62,Schaefer600
153,17Networks_LH_SalVentAttnB_PFCd_1,41,Schaefer600
154,17Networks_LH_SalVentAttnB_PFCl_1,175,Schaefer600
155,17Networks_LH_SalVentAttnB_PFCl_2,170,Schaefer600
156,17Networks_LH_SalVentAttnB_PFCl_3,49,Schaefer600
157,17Networks_LH_SalVentAttnB_PFCl_4,105,Schaefer600
158,17Networks_LH_SalVentAttnB_Ins_1,50,Schaefer600
159,17Networks_LH_SalVentAttnB_Ins_2,48,Schaefer600
160,17Networks_LH_SalVentAttnB_Ins_3,19,Schaefer600
161,17Networks_LH_SalVentAttnB_Ins_4,56,Schaefer600
162,17Networks_LH_SalVentAttnB_PFCmp_1,15,Schaefer600
163,17Networks_LH_SalVentAttnB_PFCmp_2,64,Schaefer600
164,17Networks_LH_SalVentAttnB_PFCmp_3,29,Schaefer600
165,17Networks_LH_LimbicB_OFC_1,81,Schaefer600
166,17Networks_LH_LimbicB_OFC_2,101,Schaefer600
167,17Networks_LH_LimbicB_OFC_3,114,Schaefer600
168,17Networks_LH_LimbicB_OFC_4,92,Schaefer600
169,17Networks_LH_LimbicB_OFC_5,88,Schaefer600
170,17Networks_LH_LimbicB_OFC_6,42,Schaefer600
171,17Networks_LH_LimbicB_OFC_7,123,Schaefer600
172,17Networks_LH_LimbicB_OFC_8,62,Schaefer600
173,17Networks_LH_LimbicB_OFC_9,43,Schaefer600
174,17Networks_LH_LimbicB_OFC_10,90,Schaefer600
175,17Networks_LH_LimbicA_TempPole_1,159,Schaefer600
176,17Networks_LH_LimbicA_TempPole_2,100,Schaefer600
177,17Networks_LH_LimbicA_TempPole_3,86,Schaefer600
178,17Networks_LH_LimbicA_TempPole_4,129,Schaefer600
179,17Networks_LH_LimbicA_TempPole_5,102,Schaefer600
180,17Networks_LH_LimbicA_TempPole_6,112,Schaefer600
181,17Networks_LH_LimbicA_TempPole_7,22,Schaefer600
182,17Networks_LH_LimbicA_TempPole_8,98,Schaefer600
183,17Networks_LH_LimbicA_TempPole_9,176,Schaefer600
184,17Networks_LH_LimbicA_TempPole_10,149,Schaefer600
185,17Networks_LH_LimbicA_TempPole_11,62,Schaefer600
186,17Networks_LH_LimbicA_TempPole_12,76,Schaefer600
187,17Networks_LH_ContA_Temp_1,110,Schaefer600
188,17Networks_LH_ContA_Temp_2,112,Schaefer600
189,17Networks_LH_ContA_IPS_1,71,Schaefer600
190,17Networks_LH_ContA_IPS_2,54,Schaefer600
191,17Networks_LH_ContA_IPS_3,103,Schaefer600
192,17Networks_LH_ContA_IPS_4,61,Schaefer600
193,17Networks_LH_ContA_IPS_5,47,Schaefer600
194,17Networks_LH_ContA_IPS_6,42,Schaefer600
195,17Networks_LH_ContA_PFCd_1,50,Schaefer600
196,17Networks_LH_ContA_PFCd_2,102,Schaefer600
197,17Networks_LH_ContA_PFCl_1,59,Schaefer600
198,17Networks_LH_ContA_PFCl_2,88,Schaefer600
199,17Networks_LH_ContA_PFCl_3,63,Schaefer600
200,17Networks_LH_ContA_PFCl_4,89,Schaefer600
201,17Networks_LH_ContA_PFCl_5,39,Schaefer600
202,17Networks_LH_ContA_PFCl_6,99,Schaefer600
203,17Networks_LH_ContA_PFClv_1,82,Schaefer600
204,17Networks_LH_ContA_PFClv_2,129,Schaefer600
205,17Networks_LH_ContA_Cingm_1,21,Schaefer600
206,17Networks_LH_ContB_Temp_1,137,Schaefer600
207,17Networks_LH_ContB_Temp_2,100,Schaefer600
208,17Networks_LH_ContB_IPL_1,79,Schaefer600
209,17Networks_LH_ContB_IPL_2,60,Schaefer600
210,17Networks_LH_ContB_IPL_3,26,Schaefer600
211,17Networks_LH_ContB_IPL_4,58,Schaefer600
212,17Networks_LH_ContB_IPL_5,28,Schaefer600
213,17Networks_LH_ContB_PFCd_1,70,Schaefer600
214,17Networks_LH_ContB_PFCl_1,66,Schaefer600
215,17Networks_LH_ContB_PFCl_2,42,Schaefer600
216,17Networks_LH_ContB_PFClv_1,174,Schaefer600
217,17Networks_LH_ContB_PFClv_2,77,Schaefer600
218,17Networks_LH_ContB_PFClv_3,90,Schaefer600
219,17Networks_LH_ContB_PFCmp_1,124,Schaefer600
220,17Networks_LH_ContC_pCun_1,50,Schaefer600
221,17Networks_LH_ContC_pCun_2,77,Schaefer600
222,17Networks_LH_ContC_pCun_3,38,Schaefer600
223,17Networks_LH_ContC_pCun_4,49,Schaefer600
224,17Networks_LH_ContC_pCun_5,40,Schaefer600
225,17Networks_LH_ContC_pCun_6,41,Schaefer600
226,17Networks_LH_ContC_Cingp_1,20,Schaefer600
227,17Networks_LH_ContC_Cingp_2,46,Schaefer600
228,17Networks_LH_DefaultA_IPL_1,74,Schaefer600
229,17Networks_LH_DefaultA_IPL_2,104,Schaefer600
230,17Networks_LH_DefaultA_IPL_3,82,Schaefer600
231,17Networks_LH_DefaultA_IPL_4,55,Schaefer600
232,17Networks_LH_DefaultA_PFCd_1,58,Schaefer600
233,17Networks_LH_DefaultA_PFCd_2,68,Schaefer600
234,17Networks_LH_DefaultA_PFCd_3,99,Schaefer600
235,17Networks_LH_DefaultA_pCunPCC_1,12,Schaefer600
236,17Networks_LH_DefaultA_pCunPCC_2,59,Schaefer600
237,17Networks_LH_DefaultA_pCunPCC_3,24,Schaefer600
238,17Networks_LH_DefaultA_pCunPCC_4,40,Schaefer600
239,17Networks_LH_DefaultA_pCunPCC_5,54,Schaefer600
240,17Networks_LH_DefaultA_pCunPCC_6,68,Schaefer600
241,17Networks_LH_DefaultA_pCunPCC_7,42,Schaefer600
242,17Networks_LH_DefaultA_pCunPCC_8,58,Schaefer600
243,17Networks_LH_DefaultA_pCunPCC_9,39,Schaefer600
244,17Networks_LH_DefaultA_pCunPCC_10,52,Schaefer600
245,17Networks_LH_DefaultA_pCunPCC_11,38,Schaefer600
246,17Networks_LH_DefaultA_pCunPCC_12,72,Schaefer600
247,17Networks_LH_DefaultA_PFCm_1,133,Schaefer600
248,17Networks_LH_DefaultA_PFCm_2,84,Schaefer600
249,17Networks_LH_DefaultA_PFCm_3,67,Schaefer600
250,17Networks_LH_DefaultA_PFCm_4,158,Schaefer600
251,17Networks_LH_DefaultA_PFCm_5,76,Schaefer600
252,17Networks_LH_DefaultA_PFCm_6,185,Schaefer600
253,17Networks_LH_DefaultA_PFCm_7,49,Schaefer600
254,17Networks_LH_DefaultA_PFCm_8,61,Schaefer600
255,17Networks_LH_DefaultB_Temp_1,137,Schaefer600
256,17Networks_LH_DefaultB_Temp_2,170,Schaefer600
257,17Networks_LH_DefaultB_Temp_3,84,Schaefer600
258,17Networks_LH_DefaultB_Temp_4,159,Schaefer600
259,17Networks_LH_DefaultB_Temp_5,116,Schaefer600
260,17Networks_LH_DefaultB_Temp_6,46,Schaefer600
261,17Networks_LH_DefaultB_Temp_7,58,Schaefer600
262,17Networks_LH_DefaultB_IPL_1,31,Schaefer600
263,17Networks_LH_DefaultB_IPL_2,62,Schaefer600
264,17Networks_LH_DefaultB_IPL_3,46,Schaefer600
265,17Networks_LH_DefaultB_IPL_4,68,Schaefer600
266,17Networks_LH_DefaultB_PFCd_1,77,Schaefer600
267,17Networks_LH_DefaultB_PFCd_2,105,Schaefer600
268,17Networks_LH_DefaultB_PFCd_3,154,Schaefer600
269,17Networks_LH_DefaultB_PFCd_4,127,Schaefer600
270,17Networks_LH_DefaultB_PFCd_5,79,Schaefer600
271,17Networks_LH_DefaultB_PFCd_6,97,Schaefer600
272,17Networks_LH_DefaultB_PFCd_7,108,Schaefer600
273,17Networks_LH_DefaultB_PFCl_1,162,Schaefer600
274,17Networks_LH_DefaultB_PFCl_2,95,Schaefer600
275,17Networks_LH_DefaultB_PFCv_1,29,Schaefer600
276,17Networks_LH_DefaultB_PFCv_2,60,Schaefer600
277,17Networks_LH_DefaultB_PFCv_3,132,Schaefer600
278,17Networks_LH_DefaultB_PFCv_4,115,Schaefer600
279,17Networks_LH_DefaultB_PFCv_5,97,Schaefer600
280,17Networks_LH_DefaultB_PFCv_6,38,Schaefer600
281,17Networks_LH_DefaultB_PFCv_7,132,Schaefer600
282,17Networks_LH_DefaultC_IPL_1,49,Schaefer600
283,17Networks_LH_DefaultC_IPL_2,96,Schaefer600
284,17Networks_LH_DefaultC_Rsp_1,24,Schaefer600
285,17Networks_LH_DefaultC_Rsp_2,55,Schaefer600
286,17Networks_LH_DefaultC_Rsp_3,50,Schaefer600
287,17Networks_LH_DefaultC_Rsp_4,43,Schaefer600
288,17Networks_LH_DefaultC_PHC_1,56,Schaefer600
289,17Networks_LH_DefaultC_PHC_2,92,Schaefer600
290,17Networks_LH_DefaultC_PHC_3,37,Schaefer600
291,17Networks_LH_DefaultC_PHC_4,57,Schaefer600
292,17Networks_LH_DefaultC_PHC_5,15,Schaefer600
293,17Networks_LH_TempPar_1,73,Schaefer600
294,17Networks_LH_TempPar_2,101,Schaefer600
295,17Networks_LH_TempPar_3,63,Schaefer600
296,17Networks_LH_TempPar_4,68,Schaefer600
297,17Networks_LH_TempPar_5,68,Schaefer600
298,17Networks_LH_TempPar_6,59,Schaefer600
299,17Networks_LH_TempPar_7,24,Schaefer600
300,17Networks_LH_TempPar_8,64,Schaefer600
301,17Networks_RH_VisCent_Striate_1,61,Schaefer600
302,17Networks_RH_VisCent_Striate_2,38,Schaefer600
303,17Networks_RH_VisCent_Striate_3,83,Schaefer600
304,17Networks_RH_VisCent_ExStr_1,106,Schaefer600
305,17Networks_RH_VisCent_ExStr_2,67,Schaefer600
306,17Networks_RH_VisCent_ExStr_3,110,Schaefer600
