node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_Striate_1,60,Schaefer500
2,17Networks_LH_VisCent_Striate_2,84,Schaefer500
3,17Networks_LH_VisCent_ExStr_1,91,Schaefer500
4,17Networks_LH_VisCent_ExStr_2,90,Schaefer500
5,17Networks_LH_VisCent_ExStr_3,99,Schaefer500
6,17Networks_LH_VisCent_ExStr_4,115,Schaefer500
7,17Networks_LH_VisCent_ExStr_5,108,Schaefer500
8,17Networks_LH_VisCent_ExStr_6,142,Schaefer500
9,17Networks_LH_VisCent_ExStr_7,86,Schaefer500
10,17Networks_LH_VisCent_ExStr_8,93,Schaefer500
11,17Networks_LH_VisCent_ExStr_9,158,Schaefer500
12,17Networks_LH_VisCent_ExStr_10,83,Schaefer500
13,17Networks_LH_VisCent_ExStr_11,115,Schaefer500
14,17Networks_LH_VisCent_ExStr_12,104,Schaefer500
15,17Networks_LH_VisCent_ExStr_13,72,Schaefer500
16,17Networks_LH_VisPeri_StriCal_1,26,Schaefer500
17,17Networks_LH_VisPeri_StriCal_2,38,Schaefer500
18,17Networks_LH_VisPeri_StriCal_3,100,Schaefer500
19,17Networks_LH_VisPeri_StriCal_4,88,Schaefer500
20,17Networks_LH_VisPeri_StriCal_5,81,Schaefer500
21,17Networks_LH_VisPeri_ExStrInf_1,54,Schaefer500
22,17Networks_LH_VisPeri_ExStrInf_2,82,Schaefer500
23,17Networks_LH_VisPeri_ExStrInf_3,73,Schaefer500
24,17Networks_LH_VisPeri_ExStrInf_4,47,Schaefer500
25,17Networks_LH_VisPeri_ExStrInf_5,40,Schaefer500
26,17Networks_LH_VisPeri_ExStrSup_1,96,Schaefer500
27,17Networks_LH_VisPeri_ExStrSup_2,113,Schaefer500
28,17Networks_LH_VisPeri_ExStrSup_3,77,Schaefer500
29,17Networks_LH_VisPeri_ExStrSup_4,89,Schaefer500
30,17Networks_LH_VisPeri_ExStrSup_5,74,Schaefer500
31,17Networks_LH_SomMotA_1,20,Schaefer500
32,17Networks_LH_SomMotA_2,64,Schaefer500
33,17Networks_LH_SomMotA_3,42,Schaefer500
34,17Networks_LH_SomMotA_4,86,Schaefer500
35,17Networks_LH_SomMotA_5,102,Schaefer500
36,17Networks_LH_SomMotA_6,39,Schaefer500
37,17Networks_LH_SomMotA_7,27,Schaefer500
38,17Networks_LH_SomMotA_8,136,Schaefer500
39,17Networks_LH_SomMotA_9,110,Schaefer500
40,17Networks_LH_SomMotA_10,98,Schaefer500
41,17Networks_LH_SomMotA_11,79,Schaefer500
42,17Networks_LH_SomMotA_12,78,Schaefer500
43,17Networks_LH_SomMotA_13,91,Schaefer500
44,17Networks_LH_SomMotA_14,70,Schaefer500
45,17Networks_LH_SomMotA_15,71,Schaefer500
46,17Networks_LH_SomMotA_16,42,Schaefer500
47,17Networks_LH_SomMotA_17,72,Schaefer500
48,17Networks_LH_SomMotA_18,63,Schaefer500
49,17Networks_LH_SomMotA_19,58,Schaefer500
50,17Networks_LH_SomMotA_20,39,Schaefer500
51,17Networks_LH_SomMotA_21,56,Schaefer500
52,17Networks_LH_SomMotA_22,35,Schaefer500
53,17Networks_LH_SomMotA_23,32,Schaefer500
54,17Networks_LH_SomMotB_Cent_1,31,Schaefer500
55,17Networks_LH_SomMotB_Cent_2,64,Schaefer500
56,17Networks_LH_SomMotB_Cent_3,61,Schaefer500
57,17Networks_LH_SomMotB_Cent_4,45,Schaefer500
58,17Networks_LH_SomMotB_Cent_5,56,Schaefer500
59,17Networks_LH_SomMotB_Cent_6,88,Schaefer500
60,17Networks_LH_SomMotB_Cent_7,29,Schaefer500
61,17Networks_LH_SomMotB_S2_1,57,Schaefer500
62,17Networks_LH_SomMotB_S2_2,50,Schaefer500
63,17Networks_LH_SomMotB_S2_3,67,Schaefer500
64,17Networks_LH_SomMotB_S2_4,71,Schaefer500
65,17Networks_LH_SomMotB_S2_5,65,Schaefer500
66,17Networks_LH_SomMotB_S2_6,43,Schaefer500
67,17Networks_LH_SomMotB_Ins_1,39,Schaefer500
68,17Networks_LH_SomMotB_Aud_1,128,Schaefer500
