node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_Striate_1,2271,Schaefer600
2,17Networks_LH_VisCent_Striate_2,1343,Schaefer600
3,17Networks_LH_VisCent_Striate_3,1483,Schaefer600
4,17Networks_LH_VisCent_ExStr_1,2375,Schaefer600
5,17Networks_LH_VisCent_ExStr_2,1865,Schaefer600
6,17Networks_LH_VisCent_ExStr_3,2352,Schaefer600
7,17Networks_LH_VisCent_ExStr_4,2849,Schaefer600
8,17Networks_LH_VisCent_ExStr_5,1878,Schaefer600
9,17Networks_LH_VisCent_ExStr_6,2995,Schaefer600
10,17Networks_LH_VisCent_ExStr_7,1548,Schaefer600
11,17Networks_LH_VisCent_ExStr_8,4136,Schaefer600
12,17Networks_LH_VisCent_ExStr_9,2069,Schaefer600
13,17Networks_LH_VisCent_ExStr_10,2379,Schaefer600
14,17Networks_LH_VisCent_ExStr_11,2323,Schaefer600
15,17Networks_LH_VisCent_ExStr_12,2097,Schaefer600
16,17Networks_LH_VisCent_ExStr_13,2788,Schaefer600
17,17Networks_LH_VisCent_ExStr_14,1651,Schaefer600
18,17Networks_LH_VisCent_ExStr_15,2548,Schaefer600
19,17Networks_LH_VisCent_ExStr_16,1639,Schaefer600
20,17Networks_LH_VisCent_ExStr_17,1629,Schaefer600
21,17Networks_LH_VisPeri_StriCal_1,428,Schaefer600
22,17Networks_LH_VisPeri_StriCal_2,215,Schaefer600
23,17Networks_LH_VisPeri_StriCal_3,2139,Schaefer600
24,17Networks_LH_VisPeri_StriCal_4,2945,Schaefer600
25,17Networks_LH_VisPeri_StriCal_5,1471,Schaefer600
26,17Networks_LH_VisPeri_ExStrInf_1,1296,Schaefer600
27,17Networks_LH_VisPeri_ExStrInf_2,1970,Schaefer600
28,17Networks_LH_VisPeri_ExStrInf_3,2208,Schaefer600
29,17Networks_LH_VisPeri_ExStrInf_4,757,Schaefer600
30,17Networks_LH_VisPeri_ExStrInf_5,1173,Schaefer600
31,17Networks_LH_VisPeri_ExStrSup_1,1819,Schaefer600
32,17Networks_LH_VisPeri_ExStrSup_2,543,Schaefer600
33,17Networks_LH_VisPeri_ExStrSup_3,601,Schaefer600
34,17Networks_LH_VisPeri_ExStrSup_4,3411,Schaefer600
35,17Networks_LH_VisPeri_ExStrSup_5,1356,Schaefer600
36,17Networks_LH_VisPeri_ExStrSup_6,1839,Schaefer600
37,17Networks_LH_VisPeri_ExStrSup_7,1691,Schaefer600
38,17Networks_LH_SomMotA_1,617,Schaefer600
39,17Networks_LH_SomMotA_2,1066,Schaefer600
40,17Networks_LH_SomMotA_3,1423,Schaefer600
41,17Networks_LH_SomMotA_4,1327,Schaefer600
