node_index,node_label,n_voxel,node_source
136,17Networks_RH_DorsAttnA_SPL_4,855,Schaefer200
137,17Networks_RH_DorsAttnB_PostC_1,377,Schaefer200
138,17Networks_RH_DorsAttnB_PostC_2,424,Schaefer200
139,17Networks_RH_DorsAttnB_PostC_3,733,Schaefer200
140,17Networks_RH_DorsAttnB_PostC_4,605,Schaefer200
141,17Networks_RH_DorsAttnB_FEF_1,505,Schaefer200
142,17Networks_RH_SalVentAttnA_ParOper_1,952,Schaefer200
143,17Networks_RH_SalVentAttnA_PrC_1,409,Schaefer200
144,17Networks_RH_SalVentAttnA_Ins_1,367,Schaefer200
145,17Networks_RH_SalVentAttnA_Ins_2,752,Schaefer200
146,17Networks_RH_SalVentAttnA_FrOper_1,890,Schaefer200
147,17Networks_RH_SalVentAttnA_FrMed_1,727,Schaefer200
148,17Networks_RH_SalVentAttnA_ParMed_1,239,Schaefer200
149,17Networks_RH_SalVentAttnA_ParMed_2,587,Schaefer200
150,17Networks_RH_SalVentAttnA_FrMed_2,608,Schaefer200
151,17Networks_RH_SalVentAttnB_IPL_1,433,Schaefer200
152,17Networks_RH_SalVentAttnB_PFClv_1,1022,Schaefer200
153,17Networks_RH_SalVentAttnB_PFCl_1,1027,Schaefer200
154,17Networks_RH_SalVentAttnB_Ins_1,242,Schaefer200
155,17Networks_RH_SalVentAttnB_Ins_2,364,Schaefer200
156,17Networks_RH_SalVentAttnB_PFCmp_1,636,Schaefer200
157,17Networks_RH_LimbicB_OFC_1,854,Schaefer200
158,17Networks_RH_LimbicB_OFC_2,739,Schaefer200
159,17Networks_RH_LimbicB_OFC_3,990,Schaefer200
160,17Networks_RH_LimbicB_OFC_4,793,Schaefer200
161,17Networks_RH_LimbicA_TempPole_1,1144,Schaefer200
162,17Networks_RH_LimbicA_TempPole_2,1136,Schaefer200
163,17Networks_RH_LimbicA_TempPole_3,544,Schaefer200
164,17Networks_RH_LimbicA_TempPole_4,798,Schaefer200
165,17Networks_RH_ContA_IPS_1,756,Schaefer200
166,17Networks_RH_ContA_IPS_2,453,Schaefer200
167,17Networks_RH_ContA_PFCd_1,633,Schaefer200
168,17Networks_RH_ContA_PFCl_1,823,Schaefer200
169,17Networks_RH_ContA_PFCl_2,1085,Schaefer200
170,17Networks_RH_ContA_Cingm_1,210,Schaefer200
171,17Networks_RH_ContB_Temp_1,1134,Schaefer200
172,17Networks_RH_ContB_Temp_2,753,Schaefer200
173,17Networks_RH_ContB_IPL_1,689,Schaefer200
174,17Networks_RH_ContB_IPL_2,410,Schaefer200
175,17Networks_RH_ContB_PFCld_1,448,Schaefer200
176,17Networks_RH_ContB_PFCld_2,1103,Schaefer200
177,17Networks_RH_ContB_PFClv_1,986,Schaefer200
178,17Networks_RH_ContB_PFClv_2,796,Schaefer200
179,17Networks_RH_ContB_PFCmp_1,824,Schaefer200
180,17Networks_RH_ContB_PFCld_3,468,Schaefer200
181,17Networks_RH_ContC_pCun_1,478,Schaefer200
182,17Networks_RH_ContC_pCun_2,570,Schaefer200
183,17Networks_RH_ContC_Cingp_1,340,Schaefer200
184,17Networks_RH_DefaultA_IPL_1,855,Schaefer200
185,17Networks_RH_DefaultA_PFCd_1,537,Schaefer200
186,17Networks_RH_DefaultA_pCunPCC_1,924,Schaefer200
187,17Networks_RH_DefaultA_PFCm_1,591,Schaefer200
188,17Networks_RH_DefaultA_PFCm_2,114,Schaefer200
189,17Networks_RH_DefaultA_PFCm_3,1446,Schaefer200
190,17Networks_RH_DefaultB_Temp_1,476,Schaefer200
191,17Networks_RH_DefaultB_AntTemp_1,1059,Schaefer200
192,17Networks_RH_DefaultB_PFCd_1,933,Schaefer200
193,17Networks_RH_DefaultB_PFCv_1,1043,Schaefer200
194,17Networks_RH_DefaultC_IPL_1,791,Schaefer200
195,17Networks_RH_DefaultC_Rsp_1,484,Schaefer200
196,17Networks_RH_DefaultC_PHC_1,676,Schaefer200
197,17Networks_RH_TempPar_1,712,Schaefer200
198,17Networks_RH_TempPar_2,465,Schaefer200
199,17Networks_RH_TempPar_3,491,Schaefer200
200,17Networks_RH_TempPar_4,392,Schaefer200
