node_index,node_label,n_voxel,node_source
1,17Networks_LH_VisCent_ExStr_1,2593,Schaefer400
2,17Networks_LH_VisCent_ExStr_2,3407,Schaefer400
3,17Networks_LH_VisCent_ExStr_3,2885,Schaefer400
4,17Networks_LH_VisCent_ExStr_4,2722,Schaefer400
5,17Networks_LH_VisCent_ExStr_5,4470,Schaefer400
6,17Networks_LH_VisCent_ExStr_6,3189,Schaefer400
7,17Networks_LH_VisCent_Striate_1,4403,Schaefer400
8,17Networks_LH_VisCent_ExStr_7,3618,Schaefer400
9,17Networks_LH_VisCent_ExStr_8,4720,Schaefer400
10,17Networks_LH_VisCent_ExStr_9,4668,Schaefer400
11,17Networks_LH_VisCent_ExStr_10,5055,Schaefer400
12,17Networks_LH_VisCent_ExStr_11,2935,Schaefer400
13,17Networks_LH_VisPeri_ExStrInf_1,3308,Schaefer400
14,17Networks_LH_VisPeri_ExStrInf_2,2340,Schaefer400
15,17Networks_LH_VisPeri_ExStrInf_3,2692,Schaefer400
16,17Networks_LH_VisPeri_ExStrInf_4,946,Schaefer400
17,17Networks_LH_VisPeri_ExStrInf_5,1716,Schaefer400
18,17Networks_LH_VisPeri_StriCal_1,3742,Schaefer400
19,17Networks_LH_VisPeri_StriCal_2,4190,Schaefer400
20,17Networks_LH_VisPeri_ExStrSup_1,2116,Schaefer400
21,17Networks_LH_VisPeri_ExStrSup_2,4121,Schaefer400
22,17Networks_LH_VisPeri_ExStrSup_3,2328,Schaefer400
23,17Networks_LH_VisPeri_ExStrSup_4,3201,Schaefer400
24,17Networks_LH_VisPeri_ExStrSup_5,2261,Schaefer400
25,17Networks_LH_SomMotA_1,2770,Schaefer400
26,17Networks_LH_SomMotA_2,1596,Schaefer400
27,17Networks_LH_SomMotA_3,1815,Schaefer400
28,17Networks_LH_SomMotA_4,2907,Schaefer400
29,17Networks_LH_SomMotA_5,1032,Schaefer400
30,17Networks_LH_SomMotA_6,1262,Schaefer400
31,17Networks_LH_SomMotA_7,2033,Schaefer400
32,17Networks_LH_SomMotA_8,2279,Schaefer400
33,17Networks_LH_SomMotA_9,4093,Schaefer400
34,17Networks_LH_SomMotA_10,2267,Schaefer400
35,17Networks_LH_SomMotA_11,2286,Schaefer400
36,17Networks_LH_SomMotA_12,3093,Schaefer400
37,17Networks_LH_SomMotA_13,1200,Schaefer400
38,17Networks_LH_SomMotA_14,2389,Schaefer400
39,17Networks_LH_SomMotA_15,3070,Schaefer400
40,17Networks_LH_SomMotA_16,1932,Schaefer400
41,17Networks_LH_SomMotA_17,2420,Schaefer400
42,17Networks_LH_SomMotA_18,2114,Schaefer400
43,17Networks_LH_SomMotA_19,1011,Schaefer400
44,17Networks_LH_SomMotB_Aud_1,3125,Schaefer400
45,17Networks_LH_SomMotB_Aud_2,4030,Schaefer400
46,17Networks_LH_SomMotB_Ins_1,1222,Schaefer400
47,17Networks_LH_SomMotB_S2_1,1995,Schaefer400
48,17Networks_LH_SomMotB_S2_2,1590,Schaefer400
49,17Networks_LH_SomMotB_Aud_3,2465,Schaefer400
50,17Networks_LH_SomMotB_Aud_4,1718,Schaefer400
51,17Networks_LH_SomMotB_S2_3,1932,Schaefer400
52,17Networks_LH_SomMotB_S2_4,1804,Schaefer400
53,17Networks_LH_SomMotB_S2_5,1817,Schaefer400
54,17Networks_LH_SomMotB_S2_6,1720,Schaefer400
55,17Networks_LH_SomMotB_Cent_1,2436,Schaefer400
56,17Networks_LH_SomMotB_Cent_2,1700,Schaefer400
57,17Networks_LH_SomMotB_Cent_3,1506,Schaefer400
58,17Networks_LH_SomMotB_Cent_4,2522,Schaefer400
59,17Networks_LH_SomMotB_Cent_5,1391,Schaefer400
60,17Networks_LH_DorsAttnA_TempOcc_1,3033,Schaefer400
61,17Networks_LH_DorsAttnA_TempOcc_2,2923,Schaefer400
62,17Networks_LH_DorsAttnA_TempOcc_3,4972,Schaefer400
63,17Networks_LH_DorsAttnA_TempOcc_4,4027,Schaefer400
64,17Networks_LH_DorsAttnA_ParOcc_1,2842,Schaefer400
65,17Networks_LH_DorsAttnA_ParOcc_2,2034,Schaefer400
66,17Networks_LH_DorsAttnA_SPL_1,1346,Schaefer400
67,17Networks_LH_DorsAttnA_SPL_2,2106,Schaefer400
68,17Networks_LH_DorsAttnA_SPL_3,2156,Schaefer400
69,17Networks_LH_DorsAttnA_SPL_4,1322,Schaefer400
70,17Networks_LH_DorsAttnA_SPL_5,1697,Schaefer400
